,name,Morgan radius 2 tanimoto similarity average,Morgan radius 2 tanimoto similarity std,Morgan radius 2 tanimoto similarity max,Morgan radius 2 tanimoto similarity median,Morgan radius 2 tanimoto similarity percentile 80,Morgan radius 2 tanimoto similarity percentile 90,Morgan radius 2 tanimoto similarity percentile 95,Morgan radius 3 tanimoto similarity average,Morgan radius 3 tanimoto similarity std,Morgan radius 3 tanimoto similarity max,Morgan radius 3 tanimoto similarity median,Morgan radius 3 tanimoto similarity percentile 80,Morgan radius 3 tanimoto similarity percentile 90,Morgan radius 3 tanimoto similarity percentile 95,Morgan radius 4 tanimoto similarity average,Morgan radius 4 tanimoto similarity std,Morgan radius 4 tanimoto similarity max,Morgan radius 4 tanimoto similarity median,Morgan radius 4 tanimoto similarity percentile 80,Morgan radius 4 tanimoto similarity percentile 90,Morgan radius 4 tanimoto similarity percentile 95,custom fingerprint tanimoto similarity average,custom fingerprint tanimoto similarity std,custom fingerprint tanimoto similarity max,custom fingerprint tanimoto similarity median,custom fingerprint tanimoto similarity percentile 80,custom fingerprint tanimoto similarity percentile 90,custom fingerprint tanimoto similarity percentile 95
sm11-11,sm11-11,0.16383064377717121,0.08041959419920701,0.574468085106383,0.16363636363636364,0.22916666666666666,0.265625,0.29411764705882354,0.12944394630074138,0.06085905383813381,0.42424242424242425,0.13043478260869565,0.1797752808988764,0.20533895328415888,0.22657142857142865,0.12460256408265691,0.05812855524945033,0.4,0.12643678160919541,0.171875,0.19736842105263158,0.2160109476565175,0.32963593820347387,0.12795994302116478,0.8571428571428571,0.3225806451612903,0.171875,0.19736842105263158,0.2160109476565175
sm11-12,sm11-12,0.13701329280405697,0.06183598065866212,0.5581395348837209,0.1323529411764706,0.17543859649122806,0.208955223880597,0.2542372881355932,0.1143733811560219,0.050253190715600575,0.45454545454545453,0.1111111111111111,0.14516129032258066,0.1724137931034483,0.20689655172413793,0.11126218858162983,0.049219948437736534,0.44642857142857145,0.10810810810810811,0.14285714285714285,0.16876858081677365,0.203125,0.3125076466842628,0.10766173663436017,0.7391304347826086,0.30434782608695654,0.14285714285714285,0.16876858081677365,0.203125
sm11-13,sm11-13,0.13429053250313075,0.0702406637724095,0.40384615384615385,0.14035087719298245,0.19230769230769232,0.2127659574468085,0.23710323574730371,0.11077411695930178,0.05693318400319091,0.35384615384615387,0.11666666666666667,0.15584415584415584,0.17543859649122806,0.19117647058823528,0.1047810232314961,0.05351355718111275,0.323943661971831,0.1111111111111111,0.14754098360655737,0.16666666666666666,0.1794871794871795,0.3751811700155507,0.1424909585317845,0.9090909090909091,0.38235294117647056,0.14754098360655737,0.16666666666666666,0.1794871794871795
sm11-14,sm11-14,0.11524450530148321,0.06326401538448943,0.5,0.10869565217391304,0.16216216216216217,0.19544008483563116,0.22727272727272727,0.09721073066164673,0.052420392068458235,0.4,0.09090909090909091,0.139392405063291,0.16666666666666666,0.19047619047619047,0.09546782834874824,0.05177501766774146,0.4,0.08955223880597014,0.13559322033898305,0.16326530612244897,0.1864406779661017,0.34868930375001983,0.1612761817754149,0.9375,0.32,0.13559322033898305,0.16326530612244897,0.1864406779661017
sm11-15,sm11-15,0.15987792498289802,0.08025037780552205,0.48936170212765956,0.15384615384615385,0.2318840579710145,0.26666666666666666,0.29508196721311475,0.1300064636600276,0.06326688137772978,0.41935483870967744,0.12658227848101267,0.18571428571428572,0.2112676056338028,0.2361111111111111,0.12452771049001263,0.06027633954515631,0.4,0.12121212121212122,0.17647058823529413,0.203125,0.22666666666666666,0.3101508460401348,0.0981514053502939,0.6666666666666666,0.3103448275862069,0.17647058823529413,0.203125,0.22666666666666666
sm11-16,sm11-16,0.13460348337444766,0.06222111724525244,0.6190476190476191,0.13513513513513514,0.18181818181818182,0.21311475409836064,0.23636363636363636,0.1106813824130517,0.05006078570043906,0.5769230769230769,0.1111111111111111,0.14864864864864866,0.17197580645161298,0.19117647058823528,0.1050798569965231,0.047458239317095634,0.5454545454545454,0.10526315789473684,0.14102564102564102,0.16448760187272418,0.18181818181818182,0.27545776380132475,0.10612265707473242,0.8888888888888888,0.2571428571428571,0.14102564102564102,0.16448760187272418,0.18181818181818182
sm11-17,sm11-17,0.1390254960393706,0.08122100239109317,0.45652173913043476,0.13114754098360656,0.2118360071301247,0.24242424242424243,0.27850637522768684,0.11278069362120531,0.06384177841543964,0.40350877192982454,0.10752688172043011,0.16666666666666666,0.19544008483563116,0.2222222222222222,0.1070535564577095,0.06007138452075024,0.38333333333333336,0.10144927536231885,0.15942028985507245,0.18461538461538463,0.2112676056338028,0.3541397580913373,0.1159656022919605,0.95,0.3448275862068966,0.15942028985507245,0.18461538461538463,0.2112676056338028
sm11-18,sm11-18,0.1164873603325009,0.05433753442693869,0.4166666666666667,0.11538461538461539,0.15789473684210525,0.18181818181818182,0.2037037037037037,0.09516609449918519,0.04266475069730245,0.3125,0.09574468085106383,0.12857142857142856,0.14666666666666667,0.1624324324324325,0.09346999917837609,0.04100640107210184,0.2857142857142857,0.09375,0.125,0.14285714285714285,0.15873015873015872,0.3507134286372085,0.15573267432161492,0.76,0.3333333333333333,0.125,0.14285714285714285,0.15873015873015872
sm11-19,sm11-19,0.14518368845867424,0.06462474100648911,0.4791666666666667,0.1509433962264151,0.19672131147540983,0.2222222222222222,0.24528301886792453,0.11598790385219114,0.05014053959600268,0.40625,0.12121212121212122,0.15584415584415584,0.17567567567567569,0.1917808219178082,0.11258497241661382,0.048613456444784854,0.38235294117647056,0.11764705882352941,0.15,0.17105263157894737,0.18666666666666668,0.33826579477959845,0.14487276289690612,0.76,0.3333333333333333,0.15,0.17105263157894737,0.18666666666666668
sm11-20,sm11-20,0.14033945156005362,0.05969717735228861,0.4230769230769231,0.13846153846153847,0.18055555555555555,0.21052631578947367,0.24561403508771928,0.11520201601007155,0.04769717076341675,0.3333333333333333,0.11267605633802817,0.14864864864864866,0.17142857142857143,0.19718309859154928,0.1095071824945599,0.0451321358905141,0.3142857142857143,0.10714285714285714,0.14130434782608695,0.16236486486486498,0.1879950495049506,0.28819461077878067,0.08819841345127427,0.6923076923076923,0.275,0.14130434782608695,0.16236486486486498,0.1879950495049506
sm11-21,sm11-21,0.11370620432284935,0.03985203296690372,0.3076923076923077,0.1111111111111111,0.14473684210526316,0.1643835616438356,0.18055555555555555,0.09510657229903377,0.03271374621381053,0.25842696629213485,0.09278350515463918,0.12,0.13592233009708737,0.15151515151515152,0.08646353203747285,0.029547128050768978,0.22549019607843138,0.08461538461538462,0.10989010989010989,0.12320630189482663,0.13627537511032664,0.3073609120266332,0.1189525106997239,0.7058823529411765,0.29411764705882354,0.10989010989010989,0.12320630189482663,0.13627537511032664
sm11-22,sm11-22,0.16113365879831412,0.08336451771417343,0.6388888888888888,0.15254237288135594,0.23429286608260302,0.2692307692307692,0.2978723404255319,0.1335193748583547,0.06717669683654742,0.6046511627906976,0.12698412698412698,0.1892823858341099,0.21666666666666667,0.2413793103448276,0.13121213214948685,0.06637967366092314,0.6046511627906976,0.125,0.18578073089700992,0.21311475409836064,0.23728813559322035,0.28064171484400413,0.1127191274125205,0.8888888888888888,0.2571428571428571,0.18578073089700992,0.21311475409836064,0.23728813559322035
sm11-23,sm11-23,0.12681148281430957,0.056462835154164025,0.4186046511627907,0.12162162162162163,0.16666666666666666,0.19709773794280844,0.22727272727272727,0.10718104344841904,0.04665128179140167,0.36538461538461536,0.10256410256410256,0.14084507042253522,0.16582278481012733,0.19047619047619047,0.10397254322967968,0.045412294952132906,0.3584905660377358,0.1,0.13793103448275862,0.16,0.18518518518518517,0.33376490773244216,0.12754482942858072,0.95,0.3181818181818182,0.13793103448275862,0.16,0.18518518518518517
sm11-24,sm11-24,0.14163332408692197,0.07150398679503685,0.5,0.1323529411764706,0.20270270270270271,0.23943661971830985,0.2714285714285714,0.11349987103537959,0.05503648315471461,0.44,0.10843373493975904,0.15853658536585366,0.1861009890681938,0.21505376344086022,0.10664294375897138,0.051312440231411745,0.4074074074074074,0.10227272727272728,0.14774703557312252,0.175,0.2,0.31317426829768785,0.12278879962003995,0.6451612903225806,0.3125,0.14774703557312252,0.175,0.2
sm11-25,sm11-25,0.12334979698165306,0.04768130775847728,0.41509433962264153,0.12307692307692308,0.15873015873015872,0.18181818181818182,0.2028985507246377,0.09960553938639836,0.03695767901048281,0.3194444444444444,0.1,0.12745098039215685,0.14457831325301204,0.15942028985507245,0.09185659239539916,0.033167236366190594,0.2839506172839506,0.09195402298850575,0.11688311688311688,0.13186813186813187,0.14579288025889972,0.3432672526154016,0.11842491437856693,0.7142857142857143,0.3488372093023256,0.11688311688311688,0.13186813186813187,0.14579288025889972
sm11-26,sm11-26,0.14393112281473727,0.0727344262143954,0.5714285714285714,0.15254237288135594,0.2,0.22641509433962265,0.2545454545454545,0.1155953552129076,0.05471016701487375,0.46551724137931033,0.12359550561797752,0.15714285714285714,0.17567567567567569,0.19444444444444445,0.11212478182899772,0.05298239515268018,0.4745762711864407,0.12,0.15151515151515152,0.16923076923076924,0.18823529411764706,0.37952395390030996,0.15192072942207502,0.9473684210526315,0.3783783783783784,0.15151515151515152,0.16923076923076924,0.18823529411764706
sm11-27,sm11-27,0.15036920433437387,0.08695675104722081,0.6875,0.14035087719298245,0.23076923076923078,0.2708199725148881,0.296875,0.1239363605597114,0.06983303650664649,0.6440677966101694,0.11764705882352941,0.1875,0.21621621621621623,0.23863636363636365,0.116249352143457,0.06469682166309104,0.6,0.1111111111111111,0.17647058823529413,0.2,0.22077922077922077,0.33413001643522605,0.10692267114377275,0.782608695652174,0.3333333333333333,0.17647058823529413,0.2,0.22077922077922077
sm11-28,sm11-28,0.1363791155348827,0.07486742686639127,0.5555555555555556,0.14035087719298245,0.19230769230769232,0.23076923076923078,0.2639523336643497,0.11199492855529973,0.06014348705683466,0.47368421052631576,0.11594202898550725,0.15714285714285714,0.1864406779661017,0.20689655172413793,0.10874537721109967,0.05835208922366024,0.4576271186440678,0.11235955056179775,0.1518987341772152,0.18055555555555555,0.2,0.3200618769451521,0.16586667226106902,0.9090909090909091,0.2903225806451613,0.1518987341772152,0.18055555555555555,0.2
sm11-29,sm11-29,0.14069644286742902,0.05213267717957068,0.4603174603174603,0.14285714285714285,0.18032786885245902,0.2028985507246377,0.22388059701492538,0.11617253980922398,0.04195841119133775,0.3582089552238806,0.11711711711711711,0.14634146341463414,0.16666666666666666,0.18269230769230768,0.10898144819062132,0.039419173522782264,0.3287671232876712,0.10975609756097561,0.13793103448275862,0.15625,0.17307692307692307,0.322377788579137,0.10543787891484176,0.78125,0.32432432432432434,0.13793103448275862,0.15625,0.17307692307692307
sm11-30,sm11-30,0.13806808874466384,0.07896186325293979,0.47540983606557374,0.13043478260869565,0.2073170731707317,0.24242424242424243,0.2714285714285714,0.10923577419962173,0.06080235865896695,0.43037974683544306,0.10465116279069768,0.1619047619047619,0.1875,0.21111934766493712,0.10025166370185533,0.05526238773527193,0.37362637362637363,0.09574468085106383,0.14814814814814814,0.17094017094017094,0.1927710843373494,0.2679997914587908,0.10123315310085426,0.7931034482758621,0.2564102564102564,0.14814814814814814,0.17094017094017094,0.1927710843373494
sm11-31,sm11-31,0.1395708944396592,0.06766690792036942,0.4074074074074074,0.13559322033898305,0.203125,0.23170731707317074,0.2537313432835821,0.1121184495226694,0.0520508650476911,0.3194444444444444,0.10975609756097561,0.16049382716049382,0.18181818181818182,0.19767441860465115,0.10679589901214835,0.0492637946297091,0.2987012987012987,0.10476190476190476,0.15294117647058825,0.1728395061728395,0.18823529411764706,0.28603447677305915,0.08803802509528985,0.7142857142857143,0.27586206896551724,0.15294117647058825,0.1728395061728395,0.18823529411764706
sm11-32,sm11-32,0.1408464961660828,0.06545819131261738,0.6031746031746031,0.1323529411764706,0.19718309859154928,0.22988505747126436,0.25495954450104913,0.11570332793441547,0.052644335073076795,0.5189873417721519,0.10891089108910891,0.15730337078651685,0.1839080459770115,0.20754716981132076,0.10553910519400428,0.04768072179901639,0.4666666666666667,0.1,0.14285714285714285,0.16958232445520588,0.1896551724137931,0.2939155049205971,0.10238295463068992,0.6785714285714286,0.3,0.14285714285714285,0.16958232445520588,0.1896551724137931
sm11-33,sm11-33,0.11194791724837606,0.04929743482784995,0.3333333333333333,0.11842105263157894,0.1509433962264151,0.16923076923076924,0.18333333333333332,0.09007047428782074,0.038713095343222266,0.2676056338028169,0.09473684210526316,0.11940298507462686,0.13414634146341464,0.14492753623188406,0.08587888016772814,0.03685137557298819,0.25333333333333335,0.09090909090909091,0.11428571428571428,0.12658227848101267,0.13793103448275862,0.30046497323499527,0.1368623296216267,0.6923076923076923,0.30434782608695654,0.11428571428571428,0.12658227848101267,0.13793103448275862
sm11-34,sm11-34,0.14447963072632067,0.07174844126291946,0.6578947368421053,0.14285714285714285,0.1892823858341099,0.22964111652636252,0.2653061224489796,0.12159223489303167,0.05958399578135104,0.6,0.11940298507462686,0.15789473684210525,0.19047619047619047,0.22196382428940592,0.11463370129653222,0.05589734301998497,0.5510204081632653,0.11290322580645161,0.14925373134328357,0.18032786885245902,0.20967741935483872,0.26427997844353074,0.126603509707275,0.8,0.23809523809523808,0.14925373134328357,0.18032786885245902,0.20967741935483872
sm11-35,sm11-35,0.14061217754596106,0.09891186451129055,0.6170212765957447,0.12727272727272726,0.22950819672131148,0.2807017543859649,0.3225806451612903,0.1157089483979069,0.08070230850711484,0.5333333333333333,0.1044776119402985,0.18333333333333332,0.22784810126582278,0.26075044669446107,0.10926351691295781,0.07507847973785806,0.48484848484848486,0.1,0.1746031746031746,0.21400832177531232,0.24232649071358758,0.3163897466066798,0.12836922656879085,0.8947368421052632,0.3,0.1746031746031746,0.21400832177531232,0.24232649071358758
sm6-1,sm6-1,0.11890262931677997,0.05051338266877565,0.4642857142857143,0.11940298507462686,0.15873015873015872,0.17647058823529413,0.19672131147540983,0.09499057983639518,0.03898367572151021,0.37662337662337664,0.0967741935483871,0.125185185185185,0.1411764705882353,0.15476190476190477,0.08487627519259056,0.034544044092906956,0.32222222222222224,0.08653846153846154,0.11226782847970647,0.12612612612612611,0.13761467889908258,0.27395747234157675,0.08881525341427648,0.5897435897435898,0.27450980392156865,0.11226782847970647,0.12612612612612611,0.13761467889908258
sm6-3,sm6-3,0.1268539818197216,0.06970874722476557,0.3950617283950617,0.11392405063291139,0.189873417721519,0.22972972972972974,0.25609756097560976,0.10257569012770851,0.05537011387272384,0.32608695652173914,0.09375,0.15046150918260537,0.18269230769230768,0.20582737768004403,0.09301451715793971,0.049372150098013094,0.2857142857142857,0.0859375,0.1354519774011299,0.16379310344827586,0.18421052631578946,0.31742850895038877,0.1165682505967948,0.6764705882352942,0.3170731707317073,0.1354519774011299,0.16379310344827586,0.18421052631578946
sm6-4,sm6-4,0.12589428879888737,0.08220239766078927,0.4393939393939394,0.11267605633802817,0.2,0.24700072621641256,0.2753623188405797,0.09975464278573444,0.06385383450582613,0.3614457831325301,0.09,0.15463917525773196,0.1926605504587156,0.21493782343400017,0.09222141818722153,0.05818856132766526,0.32967032967032966,0.0847457627118644,0.14285714285714285,0.175,0.19801980198019803,0.3345287444341236,0.13090534107400767,0.8928571428571429,0.3333333333333333,0.14285714285714285,0.175,0.19801980198019803
sm6-5,sm6-5,0.12318988247978009,0.062332699721117345,0.4069767441860465,0.11764705882352941,0.18421052631578946,0.20833333333333334,0.22451212300413975,0.10009255186561594,0.04893183260745676,0.3103448275862069,0.09565217391304348,0.14736842105263157,0.16521739130434782,0.1792452830188679,0.09379996174590954,0.04535483966600093,0.27906976744186046,0.09009009009009009,0.13761467889908258,0.15447154471544716,0.16666666666666666,0.2772514315525284,0.07890177371227648,0.6060606060606061,0.2727272727272727,0.13761467889908258,0.15447154471544716,0.16666666666666666
sm6-6,sm6-6,0.1363835613328293,0.07525344107972948,0.45161290322580644,0.13333333333333333,0.19480519480519481,0.2345679012345679,0.26744186046511625,0.10679613926091804,0.05734146472469017,0.38095238095238093,0.10638297872340426,0.1504424778761062,0.18095238095238095,0.2035098245087746,0.10011147886473315,0.05308222450092048,0.3516483516483517,0.1,0.1415929203539823,0.16666666666666666,0.18867924528301888,0.31524114032430417,0.11893445071154557,0.7096774193548387,0.30952380952380953,0.1415929203539823,0.16666666666666666,0.18867924528301888
sm6-7,sm6-7,0.12965744706511823,0.08744808416940908,0.5,0.11392405063291139,0.20481927710843373,0.2571428571428571,0.29559407728421827,0.10274883549119106,0.06844574575257298,0.38461538461538464,0.09090909090909091,0.1595744680851064,0.2046119963725873,0.23529411764705882,0.09627545258238653,0.0629223097480337,0.35,0.08571428571428572,0.1487603305785124,0.19,0.21621621621621623,0.33742980866808564,0.13499153453662438,0.9259259259259259,0.3333333333333333,0.1487603305785124,0.19,0.21621621621621623
sm6-8,sm6-8,0.15106133986221637,0.08037967422231701,0.4230769230769231,0.13924050632911392,0.22077922077922077,0.2638888888888889,0.3,0.12182464931064206,0.06338522519863758,0.3473684210526316,0.11224489795918367,0.17525773195876287,0.21052631578947367,0.23800094295143806,0.11352701063183995,0.05817786739570421,0.308411214953271,0.10476190476190476,0.16363636363636364,0.19642857142857142,0.22018348623853212,0.3218544820006298,0.10358708854010487,0.75,0.3235294117647059,0.16363636363636364,0.19642857142857142,0.22018348623853212
sm6-9,sm6-9,0.13803213662494782,0.08660806107828828,0.463768115942029,0.13095238095238096,0.21333333333333335,0.2597402597402597,0.2876712328767123,0.1083206742291232,0.06630754849042739,0.36904761904761907,0.10204081632653061,0.1650485436893204,0.2,0.2222222222222222,0.10109046598318976,0.06101475808688148,0.34065934065934067,0.09615384615384616,0.15315315315315314,0.18455563853622112,0.205607476635514,0.31757090779259634,0.11886283736283422,0.7058823529411765,0.32432432432432434,0.15315315315315314,0.18455563853622112,0.205607476635514
sm6-10,sm6-10,0.12226794319000271,0.07645001272281886,0.5068493150684932,0.10465116279069768,0.18518518518518517,0.22784810126582278,0.26666666666666666,0.1002411240742725,0.05972835194252865,0.422680412371134,0.08737864077669903,0.14782608695652175,0.18446601941747573,0.21153846153846154,0.09183489725516175,0.053870643275681716,0.37373737373737376,0.08080808080808081,0.1349206349206349,0.16811184650851496,0.19127877237851665,0.2805028197185567,0.10045395936931811,0.7619047619047619,0.28205128205128205,0.1349206349206349,0.16811184650851496,0.19127877237851665
sm6-11,sm6-11,0.14115930275528674,0.08455783816187583,1.0,0.13432835820895522,0.21875,0.2545454545454545,0.28169014084507044,0.11220350763448127,0.06627206173787324,1.0,0.10752688172043011,0.17204301075268819,0.2,0.21839080459770116,0.10496946720147521,0.061487721347848,1.0,0.10091743119266056,0.16,0.18518518518518517,0.20247475465794343,0.3205704247458567,0.14525547558622415,1.0,0.3055555555555556,0.16,0.18518518518518517,0.20247475465794343
sm6-12,sm6-12,0.13498610235451916,0.08934258019013683,0.4626865671641791,0.1267605633802817,0.21333333333333335,0.2638888888888889,0.29396078431372563,0.1065218898409118,0.06861703353982967,0.37037037037037035,0.1,0.16470588235294117,0.20381157856886017,0.22641509433962265,0.10035985558178417,0.06384482128474685,0.3448275862068966,0.09565217391304348,0.15395927601809944,0.1889763779527559,0.21200466200466211,0.3302575242967963,0.12104460886489356,0.7741935483870968,0.3333333333333333,0.15395927601809944,0.1889763779527559,0.21200466200466211
sm6-13,sm6-13,0.11929476803798082,0.06260773974432854,0.36904761904761907,0.12195121951219512,0.17073170731707318,0.1951219512195122,0.21794871794871795,0.09675831422600413,0.04902413997044248,0.2831858407079646,0.09917355371900827,0.13849200304645848,0.1554692556634305,0.17094017094017094,0.08790770023162009,0.04411627548396509,0.24427480916030533,0.09022556390977443,0.1258844858844859,0.14074074074074075,0.15453067257945308,0.2980274192733418,0.11407007344572678,0.675,0.3055555555555556,0.1258844858844859,0.14074074074074075,0.15453067257945308
sm6-14,sm6-14,0.14544622219547984,0.09283315124953442,0.4716981132075472,0.1323529411764706,0.23193581780538297,0.27941176470588236,0.31233766233766247,0.11655031699071364,0.07200811158472098,0.3972602739726027,0.10869565217391304,0.1839080459770115,0.21718177056050306,0.24390243902439024,0.108812190931674,0.06611553828585054,0.3670886075949367,0.10204081632653061,0.17098637098637096,0.20212765957446807,0.2230158730158732,0.33698434986551284,0.13367454052240646,0.8620689655172413,0.34375,0.17098637098637096,0.20212765957446807,0.2230158730158732
sm6-15,sm6-15,0.1421577437914056,0.08726487711128089,0.49122807017543857,0.13043478260869565,0.2222222222222222,0.2702702702702703,0.29508196721311475,0.11198426827436515,0.06643431867776463,0.37662337662337664,0.1038961038961039,0.16883116883116883,0.2067466266866568,0.22878470403352552,0.10682418752873755,0.060743884468929234,0.3411764705882353,0.1,0.15973109243697473,0.19298245614035087,0.21269064206364158,0.32274827961388447,0.1289613217805103,0.896551724137931,0.3333333333333333,0.15973109243697473,0.19298245614035087,0.21269064206364158
sm6-16,sm6-16,0.12787276460477154,0.06553427517896881,0.5333333333333333,0.125,0.18840579710144928,0.21212121212121213,0.23076923076923078,0.10368227598878539,0.051289954580268936,0.4675324675324675,0.10309278350515463,0.15178571428571427,0.16883116883116883,0.1827956989247312,0.09695958268255692,0.04743564455923088,0.4186046511627907,0.0967741935483871,0.1412020460358056,0.15625,0.17,0.3102295830095922,0.11191247024196815,0.9090909090909091,0.30303030303030304,0.1412020460358056,0.15625,0.17
