,name,Morgan radius 2 tversky similarity average,Morgan radius 2 tversky similarity std,Morgan radius 2 tversky similarity max,Morgan radius 2 tversky similarity median,Morgan radius 2 tversky similarity percentile 80,Morgan radius 2 tversky similarity percentile 90,Morgan radius 2 tversky similarity percentile 95,Morgan radius 3 tversky similarity average,Morgan radius 3 tversky similarity std,Morgan radius 3 tversky similarity max,Morgan radius 3 tversky similarity median,Morgan radius 3 tversky similarity percentile 80,Morgan radius 3 tversky similarity percentile 90,Morgan radius 3 tversky similarity percentile 95,Morgan radius 4 tversky similarity average,Morgan radius 4 tversky similarity std,Morgan radius 4 tversky similarity max,Morgan radius 4 tversky similarity median,Morgan radius 4 tversky similarity percentile 80,Morgan radius 4 tversky similarity percentile 90,Morgan radius 4 tversky similarity percentile 95,custom fingerprint tversky similarity average,custom fingerprint tversky similarity std,custom fingerprint tversky similarity max,custom fingerprint tversky similarity median,custom fingerprint tversky similarity percentile 80,custom fingerprint tversky similarity percentile 90,custom fingerprint tversky similarity percentile 95
12dimethylindole,12dimethylindole,0.28222683091377027,0.1552014957849088,0.8064516129032258,0.2903225806451613,0.41935483870967744,0.4838709677419355,0.5483870967741935,0.22998470674690655,0.12718174126605705,0.7435897435897436,0.23076923076923078,0.3333333333333333,0.38461538461538464,0.4358974358974359,0.22486928737412856,0.12433929708491046,0.725,0.225,0.325,0.375,0.425,0.5015491866769946,0.22040697255741432,1.0,0.4666666666666667,0.325,0.375,0.425
12dimethylurazole,12dimethylurazole,0.20535984912268884,0.09953401582020316,0.7391304347826086,0.17391304347826086,0.2608695652173913,0.30434782608695654,0.391304347826087,0.198715466046992,0.0959197556329115,0.7083333333333334,0.16666666666666666,0.25,0.2916666666666667,0.375,0.1992479989672089,0.09624101841304893,0.7083333333333334,0.20833333333333334,0.25,0.2916666666666667,0.375,0.5039868774775594,0.23132397781864952,1.0,0.47058823529411764,0.25,0.2916666666666667,0.375
12ethanediamine,12ethanediamine,0.03804113951286686,0.08121117159555907,0.8888888888888888,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.03918151303898787,0.08217929119877296,0.8888888888888888,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.03997762285911008,0.08288377736344368,0.8888888888888888,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.5185625760761314,0.17785139308817743,1.0,0.5714285714285714,0.1111111111111111,0.1111111111111111,0.2222222222222222
12phenylenediamine,12phenylenediamine,0.29298993028659953,0.19167341278080033,0.8181818181818182,0.3181818181818182,0.5,0.5454545454545454,0.5454545454545454,0.26028659953524397,0.17026041465344885,0.72,0.28,0.44,0.48,0.52,0.26068164213787764,0.17050660414330676,0.72,0.28,0.44,0.48,0.52,0.38807126258714175,0.14449155110757606,1.0,0.375,0.44,0.48,0.52
13cyclohexanedione,13cyclohexanedione,0.19024188437433984,0.08328259223690997,0.6363636363636364,0.18181818181818182,0.22727272727272727,0.2727272727272727,0.3181818181818182,0.17020914020139427,0.0745959606467189,0.56,0.16,0.2,0.24,0.28,0.17080557707203717,0.0750071630963281,0.6,0.16,0.21600000000002184,0.28,0.28,0.33221116606089496,0.1269517619314111,1.0,0.3076923076923077,0.21600000000002184,0.28,0.28
135benzenetricarboxylic,135benzenetricarboxylic,0.16911954557190806,0.08709321025186997,0.717948717948718,0.15384615384615385,0.23076923076923078,0.28205128205128205,0.3333333333333333,0.1476762199845081,0.07570345820141608,0.6222222222222222,0.13333333333333333,0.2,0.24444444444444444,0.28888888888888886,0.13612292322041133,0.06968692774643345,0.5714285714285714,0.12244897959183673,0.1836734693877551,0.22448979591836735,0.2653061224489796,0.3058869093725794,0.11846311034168737,1.0,0.28,0.1836734693877551,0.22448979591836735,0.2653061224489796
13phenylenediamine,13phenylenediamine,0.2810981621012605,0.17039951022488578,0.7727272727272727,0.3181818181818182,0.4090909090909091,0.45454545454545453,0.5,0.2517428350116189,0.15297407581291778,0.72,0.28,0.4,0.44,0.48,0.25203718048024787,0.15308685944246098,0.72,0.28,0.4,0.44,0.48,0.4344638707535686,0.15744152571194484,1.0,0.42857142857142855,0.4,0.44,0.48
13propanediamine,13propanediamine,0.028570577369957696,0.05899705594998996,0.9230769230769231,0.0,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.030238932252874936,0.05986824491987759,0.9230769230769231,0.0,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.03093904546267056,0.06043610269056709,0.9230769230769231,0.0,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.47949748257164987,0.17578179413510325,1.0,0.5,0.07692307692307693,0.07692307692307693,0.15384615384615385
14butanediamine,14butanediamine,0.023237800154918668,0.04862848613030119,0.75,0.0,0.0625,0.0625,0.125,0.023488403882079553,0.046699181983673274,0.7058823529411765,0.0,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.023966829179386705,0.047071597274112066,0.7058823529411765,0.0,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.38952362509682414,0.1486208402845111,1.0,0.4,0.058823529411764705,0.058823529411764705,0.11764705882352941
14dimethylurazole,14dimethylurazole,0.21971508436331794,0.10749045357298428,0.782608695652174,0.21739130434782608,0.30434782608695654,0.34782608695652173,0.391304347826087,0.21281951975213012,0.10388409959151815,0.75,0.20833333333333334,0.2916666666666667,0.3333333333333333,0.4166666666666667,0.21322295378259745,0.10414388687174,0.75,0.20833333333333334,0.2916666666666667,0.3333333333333333,0.4166666666666667,0.4905542645666581,0.22625060272777164,1.0,0.4444444444444444,0.2916666666666667,0.3333333333333333,0.4166666666666667
14phenylenediamine,14phenylenediamine,0.26609921836490386,0.16651786936992002,1.0,0.2727272727272727,0.4090909090909091,0.45454545454545453,0.5,0.23617350890782338,0.14841767307457407,0.96,0.24,0.36,0.4,0.44,0.23635166537567776,0.14850459426871324,0.96,0.24,0.36,0.4,0.44,0.4344638707535686,0.15744152571194484,1.0,0.42857142857142855,0.36,0.4,0.44
17phenanthroline,17phenanthroline,0.22032569805613958,0.14497604813846546,0.8095238095238095,0.21428571428571427,0.3333333333333333,0.42857142857142855,0.47619047619047616,0.17351236582936816,0.11373083807642599,0.6607142857142857,0.16071428571428573,0.26785714285714285,0.32142857142857145,0.375,0.16561199438091612,0.10829134005125067,0.6440677966101694,0.15254237288135594,0.2542372881355932,0.3050847457627119,0.3559322033898305,0.40123092984878594,0.18908013456831135,1.0,0.391304347826087,0.2542372881355932,0.3050847457627119,0.3559322033898305
1amino2naphtalenesulfonic,1amino2naphtalenesulfonic,0.2347301203453553,0.1454958160609243,0.8536585365853658,0.21951219512195122,0.36585365853658536,0.43902439024390244,0.5121951219512195,0.1931775033793533,0.12163255019017488,0.7647058823529411,0.17647058823529413,0.29411764705882354,0.37254901960784315,0.4117647058823529,0.1873346681671368,0.11730880729782232,0.7547169811320755,0.16981132075471697,0.2830188679245283,0.3584905660377358,0.39622641509433965,0.4652186074533092,0.17570748952566345,1.0,0.4444444444444444,0.2830188679245283,0.3584905660377358,0.39622641509433965
1amino3naphtalenesulfonic,1amino3naphtalenesulfonic,0.23505129319302487,0.140760925259141,0.8048780487804879,0.21951219512195122,0.36585365853658536,0.4146341463414634,0.4878048780487805,0.19367111678133686,0.11784881227929457,0.7058823529411765,0.17647058823529413,0.29411764705882354,0.35294117647058826,0.4117647058823529,0.18409143070258482,0.11208316523881899,0.6666666666666666,0.16666666666666666,0.2777777777777778,0.3333333333333333,0.3888888888888889,0.4652186074533092,0.17570748952566345,1.0,0.4444444444444444,0.2777777777777778,0.3333333333333333,0.3888888888888889
1amino4naphtalenesulfonic,1amino4naphtalenesulfonic,0.2295016153104986,0.14352486475429715,0.9024390243902439,0.21951219512195122,0.36585365853658536,0.43902439024390244,0.4878048780487805,0.18829452772588506,0.11868796292854739,0.7647058823529411,0.17647058823529413,0.29411764705882354,0.35294117647058826,0.4117647058823529,0.18257384212910863,0.11503378153690993,0.7358490566037735,0.16981132075471697,0.2830188679245283,0.33962264150943394,0.39622641509433965,0.4652186074533092,0.17570748952566345,1.0,0.4444444444444444,0.2830188679245283,0.33962264150943394,0.39622641509433965
1amino5naphtalenesulfonic,1amino5naphtalenesulfonic,0.2206977007802611,0.13401652136463374,0.9024390243902439,0.1951219512195122,0.34146341463414637,0.3902439024390244,0.4634146341463415,0.18050682705305204,0.10987073682876848,0.7647058823529411,0.17647058823529413,0.27450980392156865,0.3333333333333333,0.37254901960784315,0.17437119097379536,0.10610680624996735,0.7358490566037735,0.16981132075471697,0.2641509433962264,0.32075471698113206,0.3584905660377358,0.4652186074533092,0.17570748952566345,1.0,0.4444444444444444,0.2641509433962264,0.32075471698113206,0.3584905660377358
1amino6naphtalenesulfonic,1amino6naphtalenesulfonic,0.23132002040392208,0.1354337424416334,0.9024390243902439,0.21951219512195122,0.34146341463414637,0.4146341463414634,0.4634146341463415,0.1897677738794976,0.11108005545218119,0.7647058823529411,0.17647058823529413,0.27450980392156865,0.3333333333333333,0.37254901960784315,0.18004991823736982,0.10552363463893033,0.7222222222222222,0.16666666666666666,0.25925925925925924,0.3148148148148148,0.35185185185185186,0.4652186074533092,0.17570748952566345,1.0,0.4444444444444444,0.25925925925925924,0.3148148148148148,0.35185185185185186
1amino7naphtalenesulfonic,1amino7naphtalenesulfonic,0.2314286523965162,0.13500122024742545,0.9024390243902439,0.21951219512195122,0.34146341463414637,0.4146341463414634,0.4634146341463415,0.18883750246806702,0.1101294844743247,0.7647058823529411,0.17647058823529413,0.27450980392156865,0.3333333333333333,0.37254901960784315,0.1791175373669564,0.1044917511554076,0.7222222222222222,0.16666666666666666,0.25925925925925924,0.3148148148148148,0.35185185185185186,0.4652186074533092,0.17570748952566345,1.0,0.4444444444444444,0.25925925925925924,0.3148148148148148,0.35185185185185186
1amino8naphtalenesulfonic,1amino8naphtalenesulfonic,0.22554363227598195,0.1333609525474445,0.8536585365853658,0.21951219512195122,0.34146341463414637,0.4146341463414634,0.4634146341463415,0.18482784283349282,0.10834658339324295,0.7647058823529411,0.17647058823529413,0.27450980392156865,0.3333333333333333,0.37254901960784315,0.1787849115063648,0.10476957379344985,0.7547169811320755,0.16981132075471697,0.2641509433962264,0.32075471698113206,0.3584905660377358,0.4652186074533092,0.17570748952566345,1.0,0.4444444444444444,0.2641509433962264,0.32075471698113206,0.3584905660377358
1aminoacridine,1aminoacridine,0.22865907330469684,0.15363876561605985,0.8636363636363636,0.20454545454545456,0.36363636363636365,0.45454545454545453,0.5227272727272727,0.17761892678757446,0.1208598935104195,0.7931034482758621,0.15517241379310345,0.27586206896551724,0.3620689655172414,0.39655172413793105,0.16197170313710302,0.10991151999928239,0.75,0.140625,0.25,0.328125,0.359375,0.40723437903434034,0.16287602860820208,1.0,0.375,0.25,0.328125,0.359375
1aminocyclopropane,1aminocyclopropane,0.06809966434288665,0.12484205110312326,1.0,0.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.06982098287288062,0.12540281554430918,1.0,0.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.07042344435837851,0.12554246408886852,1.0,0.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4541606727896425,0.14193168258611052,1.0,0.42857142857142855,0.1111111111111111,0.2222222222222222,0.3333333333333333
1cyanomethylpiperidine,1cyanomethylpiperidine,0.04150032771256629,0.08471689519490423,0.8846153846153846,0.0,0.038461538461538464,0.11538461538461539,0.23076923076923078,0.03804877439344344,0.07260263357693338,0.8387096774193549,0.0,0.03225806451612903,0.0967741935483871,0.1935483870967742,0.03869843332250568,0.07263949230424868,0.8387096774193549,0.0,0.06451612903225806,0.0967741935483871,0.1935483870967742,0.4169844485491271,0.1462266081142293,1.0,0.46153846153846156,0.06451612903225806,0.0967741935483871,0.1935483870967742
1hydroxyacridine,1hydroxyacridine,0.23834589113442708,0.15209467311864466,0.8636363636363636,0.22727272727272727,0.36363636363636365,0.45454545454545453,0.5227272727272727,0.1845602179545394,0.11918427512811716,0.7931034482758621,0.1724137931034483,0.27586206896551724,0.3620689655172414,0.39655172413793105,0.16860113284275755,0.10863405281800882,0.75,0.15625,0.265625,0.328125,0.375,0.4017960883036406,0.1621342266644576,1.0,0.375,0.265625,0.328125,0.375
1methyl3pyrroline,1methyl3pyrroline,0.15620585957078417,0.07905973339928178,0.7647058823529411,0.17647058823529413,0.17647058823529413,0.23529411764705882,0.29411764705882354,0.14990532748085034,0.07577124549257709,0.7222222222222222,0.16666666666666666,0.2222222222222222,0.2777777777777778,0.2777777777777778,0.1502603494276616,0.07590011021097577,0.7222222222222222,0.16666666666666666,0.2222222222222222,0.2777777777777778,0.2777777777777778,0.5151322341485005,0.19281275924274743,1.0,0.5714285714285714,0.2222222222222222,0.2777777777777778,0.2777777777777778
1methylhistidine,1methylhistidine,0.18547879550735863,0.06882510411225509,0.5625,0.1875,0.25,0.28125,0.3125,0.16330311721481358,0.06061282421938958,0.4864864864864865,0.16216216216216217,0.21621621621621623,0.24324324324324326,0.2702702702702703,0.15983631619715438,0.05941417478609077,0.47368421052631576,0.15789473684210525,0.21052631578947367,0.23684210526315788,0.2631578947368421,0.42653466305189774,0.14519144562162947,0.875,0.4166666666666667,0.21052631578947367,0.23684210526315788,0.2631578947368421
1methylimidazole,1methylimidazole,0.21482434956941726,0.11271877051137953,0.7647058823529411,0.23529411764705882,0.29411764705882354,0.35294117647058826,0.4117647058823529,0.23199070487993803,0.10337661612199214,0.7222222222222222,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3888888888888889,0.2325071004389362,0.10360379615954385,0.7222222222222222,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3888888888888889,0.569552026852569,0.25564557054956005,1.0,0.5833333333333334,0.3333333333333333,0.3333333333333333,0.3888888888888889
1methylxanthine,1methylxanthine,0.1986714550618501,0.10166369414362643,0.8181818181818182,0.18181818181818182,0.2727272727272727,0.3333333333333333,0.3939393939393939,0.15950167828556674,0.08201703338465662,0.7142857142857143,0.14285714285714285,0.21428571428571427,0.2619047619047619,0.30952380952380953,0.14969876925725106,0.07707953899142157,0.6666666666666666,0.15555555555555556,0.2,0.24444444444444444,0.28888888888888886,0.33391197299988934,0.1767823462847609,1.0,0.2857142857142857,0.2,0.24444444444444444,0.28888888888888886
1naphtoic,1naphtoic,0.26681600267967426,0.1667499057560665,0.918918918918919,0.24324324324324326,0.43243243243243246,0.5135135135135135,0.5675675675675675,0.21443874944377606,0.13599068638091125,0.8297872340425532,0.19148936170212766,0.3404255319148936,0.40425531914893614,0.46808510638297873,0.2106571133488252,0.13341094410125662,0.8125,0.1875,0.3333333333333333,0.3958333333333333,0.4583333333333333,0.4298266847405112,0.17502680157873984,1.0,0.4375,0.3333333333333333,0.3958333333333333,0.4583333333333333
1naphtol,1naphtol,0.27864179899302866,0.1870895749346365,0.875,0.25,0.4375,0.5625,0.625,0.2219540533902628,0.15166947504314,0.7804878048780488,0.1951219512195122,0.34146341463414637,0.43902439024390244,0.4878048780487805,0.2172181033528826,0.14844350989842564,0.7619047619047619,0.19047619047619047,0.3333333333333333,0.42857142857142855,0.5,0.4350448157574416,0.2015839813822885,1.0,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.5
1naphtylamine,1naphtylamine,0.26535873353989153,0.18999608613376687,0.90625,0.21875,0.4375,0.5625,0.59375,0.22376773535357353,0.15559949312595772,0.7804878048780488,0.1951219512195122,0.36585365853658536,0.4634146341463415,0.5121951219512195,0.21895632768986759,0.1522983859980962,0.7619047619047619,0.19047619047619047,0.35714285714285715,0.4523809523809524,0.5,0.4443675998672126,0.2036657091425092,1.0,0.42857142857142855,0.35714285714285715,0.4523809523809524,0.5
1phenylurazole,1phenylurazole,0.2593422237109302,0.1339659592410387,0.7297297297297297,0.24324324324324326,0.3783783783783784,0.4594594594594595,0.4864864864864865,0.22295965072882193,0.11772026582523833,0.6590909090909091,0.20454545454545456,0.3181818181818182,0.38636363636363635,0.4318181818181818,0.21860315001290992,0.11549408325574685,0.6444444444444445,0.2,0.3111111111111111,0.37777777777777777,0.4222222222222222,0.46617350890782344,0.18256456289091602,0.96,0.48,0.3111111111111111,0.37777777777777777,0.4222222222222222
2-methylpropanoic,2-methylpropanoic,0.1889560865161175,0.15190184031713247,0.8461538461538461,0.15384615384615385,0.3076923076923077,0.38461538461538464,0.46153846153846156,0.19093725793958172,0.15174396810437918,0.9230769230769231,0.15384615384615385,0.3076923076923077,0.38461538461538464,0.46153846153846156,0.19132455460883036,0.15169410506941597,0.9230769230769231,0.15384615384615385,0.3076923076923077,0.38461538461538464,0.46153846153846156,0.41534801372136765,0.23017305044393252,1.0,0.2857142857142857,0.3076923076923077,0.38461538461538464,0.46153846153846156
22bipyridine,22bipyridine,0.22274399690162663,0.15105465320334463,1.0,0.2222222222222222,0.3611111111111111,0.4444444444444444,0.5,0.18442363213858176,0.12480184681344682,0.9545454545454546,0.18181818181818182,0.29545454545454547,0.36363636363636365,0.4090909090909091,0.18118598846716583,0.12224238008352258,0.9333333333333333,0.17777777777777778,0.28888888888888886,0.35555555555555557,0.4,0.48817606050940904,0.21717426929087985,1.0,0.47058823529411764,0.28888888888888886,0.35555555555555557,0.4
22dibromopropanoic,22dibromopropanoic,0.24670797831138652,0.12372826009175039,0.7333333333333333,0.2,0.3333333333333333,0.4666666666666667,0.4666666666666667,0.24837335398915567,0.12386388990824948,0.7333333333333333,0.2,0.3333333333333333,0.4666666666666667,0.4666666666666667,0.2487993803253292,0.12394342212090875,0.7333333333333333,0.2,0.3333333333333333,0.4666666666666667,0.4666666666666667,0.2902436448137455,0.1626747013872045,1.0,0.2727272727272727,0.3333333333333333,0.4666666666666667,0.4666666666666667
22dichloropropanoic,22dichloropropanoic,0.15347276013426284,0.12201064424301873,0.7333333333333333,0.13333333333333333,0.26666666666666666,0.3333333333333333,0.4,0.15586108959462946,0.1223086581117318,0.7333333333333333,0.13333333333333333,0.26666666666666666,0.3333333333333333,0.4,0.1563129357087529,0.12231959502092621,0.7333333333333333,0.13333333333333333,0.26666666666666666,0.3333333333333333,0.4,0.2902436448137455,0.1626747013872045,1.0,0.2727272727272727,0.26666666666666666,0.3333333333333333,0.4
2345tetramethylpyrrole,2345tetramethylpyrrole,0.16934125888256493,0.10243103429017036,0.9130434782608695,0.17391304347826086,0.2608695652173913,0.30434782608695654,0.34782608695652173,0.16383455977278594,0.09875931213168845,0.875,0.16666666666666666,0.25,0.2916666666666667,0.3333333333333333,0.16419765040020656,0.0990291086486351,0.875,0.16666666666666666,0.25,0.2916666666666667,0.3333333333333333,0.4617456517146679,0.2360857512146508,1.0,0.45454545454545453,0.25,0.2916666666666667,0.3333333333333333
234trimethylpyrrole,234trimethylpyrrole,0.2128471837999336,0.10896252992497203,0.6190476190476191,0.19047619047619047,0.2857142857142857,0.3333333333333333,0.42857142857142855,0.20552249841560452,0.10599929288316283,0.6363636363636364,0.18181818181818182,0.2727272727272727,0.36363636363636365,0.4090909090909091,0.20596260826702342,0.10623186416873652,0.6363636363636364,0.18181818181818182,0.2727272727272727,0.36363636363636365,0.4090909090909091,0.4617456517146679,0.2360857512146508,1.0,0.45454545454545453,0.2727272727272727,0.36363636363636365,0.4090909090909091
23butanediamine,23butanediamine,0.10150151939462553,0.08889700057671517,0.6153846153846154,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.23076923076923078,0.10311029017458143,0.08917192997376093,0.6153846153846154,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.23076923076923078,0.1036018590240124,0.08925105323424151,0.6153846153846154,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.23076923076923078,0.5185625760761314,0.17785139308817743,1.0,0.5714285714285714,0.15384615384615385,0.23076923076923078,0.23076923076923078
23dichlorophenol,23dichlorophenol,0.27790956622773044,0.14663002506483208,0.7916666666666666,0.2916666666666667,0.4166666666666667,0.4583333333333333,0.5,0.24073945999778687,0.12671604197367944,0.7142857142857143,0.25,0.35714285714285715,0.39285714285714285,0.42857142857142855,0.24114750470288812,0.1269720336179223,0.7142857142857143,0.25,0.35714285714285715,0.39285714285714285,0.42857142857142855,0.4575734103232167,0.18502156178040208,1.0,0.45454545454545453,0.35714285714285715,0.39285714285714285,0.42857142857142855
23dimethylaniline,23dimethylaniline,0.29613671572424477,0.14936563275328765,0.8333333333333334,0.3333333333333333,0.4166666666666667,0.4583333333333333,0.5416666666666666,0.2565563793294235,0.12924448471450203,0.75,0.2857142857142857,0.35714285714285715,0.39285714285714285,0.4642857142857143,0.2569851720703773,0.129540837007997,0.75,0.2857142857142857,0.35714285714285715,0.39285714285714285,0.4642857142857143,0.5192680092951201,0.19874355192962834,1.0,0.5,0.35714285714285715,0.39285714285714285,0.4642857142857143
23dimethylbenzoic,23dimethylbenzoic,0.292696119020273,0.13252503941797214,0.8275862068965517,0.3103448275862069,0.3793103448275862,0.4482758620689655,0.5172413793103449,0.2525914703604137,0.11458202509454739,0.7352941176470589,0.2647058823529412,0.35294117647058826,0.38235294117647056,0.4411764705882353,0.25295028933339403,0.11481725603592785,0.7352941176470589,0.2647058823529412,0.35294117647058826,0.38235294117647056,0.4411764705882353,0.48739672088820035,0.17849850518652163,1.0,0.5,0.35294117647058826,0.38235294117647056,0.4411764705882353
23dimethylphenol,23dimethylphenol,0.3146946811257423,0.14818163110984034,0.8333333333333334,0.3333333333333333,0.43333333333335605,0.5,0.5416666666666666,0.2741922098041385,0.12935007888695074,0.7142857142857143,0.2857142857142857,0.39285714285714285,0.42857142857142855,0.4642857142857143,0.2747524067721589,0.12972380466569056,0.7142857142857143,0.2857142857142857,0.39285714285714285,0.42857142857142855,0.4642857142857143,0.5062161115414407,0.1973931889250212,1.0,0.5,0.39285714285714285,0.42857142857142855,0.4642857142857143
