,name,Morgan radius 2 tversky similarity average,Morgan radius 2 tversky similarity std,Morgan radius 2 tversky similarity max,Morgan radius 2 tversky similarity median,Morgan radius 2 tversky similarity percentile 80,Morgan radius 2 tversky similarity percentile 90,Morgan radius 2 tversky similarity percentile 95,Morgan radius 3 tversky similarity average,Morgan radius 3 tversky similarity std,Morgan radius 3 tversky similarity max,Morgan radius 3 tversky similarity median,Morgan radius 3 tversky similarity percentile 80,Morgan radius 3 tversky similarity percentile 90,Morgan radius 3 tversky similarity percentile 95,Morgan radius 4 tversky similarity average,Morgan radius 4 tversky similarity std,Morgan radius 4 tversky similarity max,Morgan radius 4 tversky similarity median,Morgan radius 4 tversky similarity percentile 80,Morgan radius 4 tversky similarity percentile 90,Morgan radius 4 tversky similarity percentile 95,custom fingerprint tversky similarity average,custom fingerprint tversky similarity std,custom fingerprint tversky similarity max,custom fingerprint tversky similarity median,custom fingerprint tversky similarity percentile 80,custom fingerprint tversky similarity percentile 90,custom fingerprint tversky similarity percentile 95
3-Hydroxyanthranilic Acid,3-Hydroxyanthranilic Acid,0.2584717119986086,0.120923964183933,1.0,0.25,0.34615384615384615,0.4117647058823529,0.48,0.22200161200728052,0.10595453758499382,1.0,0.21428571428571427,0.3,0.358974358974359,0.4166666666666667,0.21700164484094941,0.1063844518928349,1.0,0.20689655172413793,0.29411764705882354,0.35714285714285715,0.41379310344827586,0.48391779939055063,0.19971090779942025,1.0,0.4444444444444444,0.29411764705882354,0.35714285714285715,0.41379310344827586
Acetoacetic Acid,Acetoacetic Acid,0.09145998417556424,0.0975403899276387,1.0,0.058823529411764705,0.14285714285714285,0.20930232558139536,0.2857142857142857,0.08189254944677166,0.09389307649348921,1.0,0.05,0.12290314828166296,0.19047619047619047,0.27223587223587264,0.08066293387957457,0.09378693482547434,1.0,0.04838709677419355,0.12121212121212122,0.18851351351351414,0.2702702702702703,0.2473956337867445,0.15571722763110005,1.0,0.2,0.12121212121212122,0.18851351351351414,0.2702702702702703
3-Hydroxybenzyl alcohol,3-Hydroxybenzyl alcohol,0.21929389808801522,0.10992094070370294,0.7727272727272727,0.21818181818181817,0.3103448275862069,0.35,0.4,0.18682113823429436,0.09415034168758332,0.72,0.1836734693877551,0.2571428571428571,0.3027484143763216,0.34285714285714286,0.1824962963234234,0.09418753087217833,0.72,0.17857142857142858,0.25,0.3,0.3333333333333333,0.3952998069503482,0.1660277947822387,1.0,0.35714285714285715,0.25,0.3,0.3333333333333333
Benzenepropanoic acid,Benzenepropanoic acid,0.2341267921216658,0.12946994527751374,0.8571428571428571,0.23076923076923078,0.35,0.4,0.44,0.2028369779892346,0.11433584597487131,0.8076923076923077,0.2,0.2964964964964963,0.34615384615384615,0.38461538461538464,0.19834367178005177,0.11314274039681485,0.8076923076923077,0.19230769230769232,0.2894736842105263,0.3333333333333333,0.3828535669586985,0.366671504524181,0.17169899158345947,1.0,0.3333333333333333,0.2894736842105263,0.3333333333333333,0.3828535669586985
Gamma-Aminobutyric Acid,Gamma-Aminobutyric Acid,0.07127254962432604,0.08767079508744897,0.8666666666666667,0.041666666666666664,0.11764705882352941,0.1724137931034483,0.22727272727272727,0.064663549909649,0.08443293630228808,0.8666666666666667,0.03636363636363636,0.10204081632653061,0.16129032258064516,0.21428571428571427,0.06382865399989071,0.084312763165556,0.8666666666666667,0.03571428571428571,0.1,0.16129032258064516,0.21428571428571427,0.2696889640741957,0.16612942077280296,1.0,0.2222222222222222,0.1,0.16129032258064516,0.21428571428571427
4-Hydroxybenzyl Alcohol,4-Hydroxybenzyl Alcohol,0.20831882837607968,0.10301641243830596,0.7727272727272727,0.20833333333333334,0.2857142857142857,0.32432432432432434,0.37037037037037035,0.17815608630885435,0.08913304487296024,0.72,0.17857142857142858,0.2413793103448276,0.28,0.3225806451612903,0.17385525036850033,0.08874862579453403,0.72,0.17073170731707318,0.2393043478260868,0.2777777777777778,0.32142857142857145,0.3952998069503482,0.1660277947822387,1.0,0.35714285714285715,0.2393043478260868,0.2777777777777778,0.32142857142857145
4-Hydroxybenzaldehyde,4-Hydroxybenzaldehyde,0.20969316523233394,0.10489787750425972,1.0,0.21428571428571427,0.2916666666666667,0.3333333333333333,0.37037037037037035,0.17872348606414626,0.09044096301979082,1.0,0.1791044776119403,0.24258804258804245,0.28125,0.32142857142857145,0.17434407026855422,0.09000808842328797,1.0,0.17391304347826086,0.24,0.28,0.32,0.3856218417887383,0.16242282075605324,1.0,0.35294117647058826,0.24,0.28,0.32
4-Hydroxybenzoic Acid,4-Hydroxybenzoic Acid,0.2409729299350375,0.12177053020413105,1.0,0.23809523809523808,0.3225806451612903,0.3870967741935484,0.45161290322580644,0.20687252116038107,0.10792576264605204,1.0,0.2,0.2777777777777778,0.3333333333333333,0.39285714285714285,0.2019653012340536,0.10761774056864397,1.0,0.19444444444444445,0.2727272727272727,0.3333333333333333,0.3870967741935484,0.42014301282319444,0.18325469899459068,1.0,0.3793103448275862,0.2727272727272727,0.3333333333333333,0.3870967741935484
5-Aminolevulinic Acid,5-Aminolevulinic Acid,0.0778162839923998,0.09670363535168142,0.9090909090909091,0.041666666666666664,0.1282051282051282,0.20689655172413793,0.27586206896551724,0.07146056004154662,0.09233526087056355,0.9090909090909091,0.04,0.1111111111111111,0.18181818181818182,0.2659649122807024,0.07050557637278296,0.09213256263554606,0.9090909090909091,0.0392156862745098,0.10810810810810811,0.17912087912087946,0.2631578947368421,0.30437409489914397,0.1741144828294622,1.0,0.2631578947368421,0.10810810810810811,0.17912087912087946,0.2631578947368421
5-Aminovaleric acid,5-Aminovaleric acid,0.07149055589374868,0.08796370159983598,0.8666666666666667,0.041666666666666664,0.11764705882352941,0.17331334332833637,0.22727272727272727,0.06575897020696889,0.08441879956309355,0.8666666666666667,0.0392156862745098,0.10344827586206896,0.16129032258064516,0.21428571428571427,0.06491489859655329,0.08429027995377589,0.8666666666666667,0.03773584905660377,0.1,0.16129032258064516,0.21428571428571427,0.2704407178641817,0.1666942786823332,1.0,0.2222222222222222,0.1,0.16129032258064516,0.21428571428571427
(+-)-5-Hydroxytryptophan,(+-)-5-Hydroxytryptophan,0.2852008928700966,0.11266763064043687,0.8095238095238095,0.28125,0.375,0.4166666666666667,0.48118518518518544,0.24684623403640849,0.09909816569066629,0.7647058823529411,0.2413793103448276,0.3225806451612903,0.36363636363636365,0.4166666666666667,0.24209246047176816,0.09943738151970039,0.7647058823529411,0.23684210526315788,0.32,0.3611111111111111,0.4146341463414634,0.6453650956650642,0.15281168460189606,1.0,0.6470588235294118,0.32,0.3611111111111111,0.4146341463414634
5-Ureidoimidazole-4-carboxylic acid,5-Ureidoimidazole-4-carboxylic acid,0.18529149381256851,0.09145056189945464,1.0,0.16666666666666666,0.25,0.3103448275862069,0.35294117647058826,0.16365828601035984,0.08590352056492219,1.0,0.14583333333333334,0.225,0.2777777777777778,0.3235294117647059,0.16045617098205292,0.0864778743384662,1.0,0.14285714285714285,0.21951219512195122,0.275,0.3235294117647059,0.5899298021385666,0.16998876634837565,1.0,0.5714285714285714,0.21951219512195122,0.275,0.3235294117647059
"5,6,7,8-Tetrahydropteridine","5,6,7,8-Tetrahydropteridine",0.15016275532969517,0.0730550161351702,1.0,0.14814814814814814,0.2,0.23529411764705882,0.2727272727272727,0.12913989991480848,0.06470342965331317,1.0,0.125,0.175,0.20512820512820512,0.24,0.12655039262493137,0.06486261502450176,1.0,0.12121212121212122,0.1724137931034483,0.20512820512820512,0.24,0.443945023649808,0.1305662795699902,1.0,0.42857142857142855,0.1724137931034483,0.20512820512820512,0.24
Ethylene Glycol,Ethylene Glycol,0.03203197647631848,0.047588713913532504,1.0,0.021739130434782608,0.058823529411764705,0.07692307692307693,0.10714285714285714,0.02904451771513841,0.04594018307231697,1.0,0.017857142857142856,0.05128205128205128,0.07142857142857142,0.10526315789473684,0.028672924319344116,0.04587471439086874,1.0,0.016666666666666666,0.05,0.07142857142857142,0.10526315789473684,0.2198873864679703,0.11955527019473502,1.0,0.2,0.05,0.07142857142857142,0.10526315789473684
Acetic Acid,Acetic Acid,0.07584313051705827,0.07877804703323434,1.0,0.05,0.125,0.18181818181818182,0.2222222222222222,0.06754536141243554,0.07560080652327208,1.0,0.0425531914893617,0.10638297872340426,0.16129032258064516,0.21052631578947367,0.06644706405635824,0.07555442683560036,1.0,0.04081632653061224,0.10204081632653061,0.15861244019138798,0.21052631578947367,0.14679866995375113,0.11468506748460089,1.0,0.1111111111111111,0.10204081632653061,0.15861244019138798,0.21052631578947367
Acetaldehyde,Acetaldehyde,0.03451360302735374,0.032786184688122166,0.5,0.03225806451612903,0.05263157894736842,0.06896551724137931,0.08333333333333333,0.030641006699956987,0.03136758822334238,0.5,0.02631578947368421,0.046511627906976744,0.0625,0.07692307692307693,0.030168214198070274,0.03134226887440264,0.5,0.02564102564102564,0.045454545454545456,0.0625,0.07692307692307693,0.08262441310744222,0.054880270283322936,1.0,0.06666666666666667,0.045454545454545456,0.0625,0.07692307692307693
Acetamide,Acetamide,0.061294271090182206,0.061675724748071176,1.0,0.045454545454545456,0.09090909090909091,0.125,0.16666666666666666,0.054710850196531755,0.05983965114237996,1.0,0.04,0.08,0.11538461538461539,0.15384615384615385,0.053808803442411964,0.059878999127835814,1.0,0.038461538461538464,0.08,0.11428571428571428,0.15384615384615385,0.15524933447150838,0.10376398303756558,1.0,0.13333333333333333,0.08,0.11428571428571428,0.15384615384615385
Acetone,Acetone,0.06666164458045526,0.06108285870750054,0.6666666666666666,0.05555555555555555,0.10344827586206896,0.13636363636363635,0.17647058823529413,0.059158444497413455,0.0589142826450331,0.6666666666666666,0.046153846153846156,0.08823529411764706,0.12195121951219512,0.16666666666666666,0.05817129703568209,0.05893598406331025,0.6666666666666666,0.044444444444444446,0.08823529411764706,0.12121212121212122,0.16666666666666666,0.08561221260882719,0.06266721666220115,1.0,0.06666666666666667,0.08823529411764706,0.12121212121212122,0.16666666666666666
Acetyl phosphate,Acetyl phosphate,0.08048298925094247,0.08349504569465573,0.8,0.05555555555555555,0.12903225806451613,0.18518518518518517,0.2413793103448276,0.072009035050827,0.08004800988401357,0.8,0.046511627906976744,0.1111111111111111,0.16216216216216217,0.2222222222222222,0.07088157910501963,0.0799270596753162,0.8,0.045454545454545456,0.1111111111111111,0.16216216216216217,0.2222222222222222,0.2502959904963672,0.11726176839347423,1.0,0.23076923076923078,0.1111111111111111,0.16216216216216217,0.2222222222222222
Adenine,Adenine,0.17577585115425806,0.09903455871318367,0.7931034482758621,0.17142857142857143,0.2413793103448276,0.29411764705882354,0.35,0.15604815002077493,0.08388162733229369,0.7027027027027027,0.15384615384615385,0.21428571428571427,0.2564102564102564,0.3,0.15253347847577609,0.08277707741232612,0.6666666666666666,0.15,0.21212121212121213,0.25,0.2916666666666667,0.5397468879161851,0.16334282878584402,1.0,0.5384615384615384,0.21212121212121213,0.25,0.2916666666666667
Adipic Acid,Adipic Acid,0.0718937444347488,0.09915331479796839,0.9,0.037037037037037035,0.11904761904761904,0.2,0.2848214285714294,0.06530519230769062,0.09380816008703988,0.8571428571428571,0.03225806451612903,0.10526315789473684,0.17857142857142858,0.2659649122807024,0.06470382237012787,0.09352810660147516,0.8571428571428571,0.03225806451612903,0.10204081632653061,0.17647058823529413,0.2631578947368421,0.2640770154521132,0.16984552013676946,1.0,0.21428571428571427,0.10204081632653061,0.17647058823529413,0.2631578947368421
2-Amino-3-hydroxybutanoic acid,2-Amino-3-hydroxybutanoic acid,0.1062311661473722,0.09159679975978352,1.0,0.08108108108108109,0.15151515151515152,0.20689655172413793,0.2727272727272727,0.09457107300069588,0.08941348549586932,1.0,0.06896551724137931,0.12903225806451613,0.18421052631578946,0.255714285714287,0.09310409820468153,0.08960694002223288,1.0,0.06666666666666667,0.12903225806451613,0.18181818181818182,0.2551282051282063,0.3052387982973481,0.17479992560497765,1.0,0.26666666666666666,0.12903225806451613,0.18181818181818182,0.2551282051282063
Ammonia,Ammonia,6.950396926351709e-05,0.001598910989999336,0.045454545454545456,0.0,0.0,0.0,0.0,0.0002726196083524118,0.0025549241569907764,0.04,0.0,0.0,0.0,0.0,0.0002788823336292715,0.0025391867558335014,0.04,0.0,0.0,0.0,0.0,0.11167728059425543,0.06759249351189298,1.0,0.1,0.0,0.0,0.0
Anthranilic Acid,Anthranilic Acid,0.2588262592941875,0.13342706367035692,1.0,0.25,0.375,0.42857142857142855,0.4827586206896552,0.22155049878471839,0.11560457179186584,1.0,0.21333333333333335,0.3157894736842105,0.36363636363636365,0.41935483870967744,0.2164247165413173,0.11535851993048356,1.0,0.20512820512820512,0.30952380952380953,0.3611111111111111,0.4166666666666667,0.43462576287886584,0.19031398900741678,1.0,0.391304347826087,0.30952380952380953,0.3611111111111111,0.4166666666666667
DL-Arginine,DL-Arginine,0.08538184988300032,0.10338721910040079,1.0,0.05172413793103448,0.13513513513513514,0.20689655172413793,0.2727272727272727,0.0796570147249733,0.09921408644536095,1.0,0.047619047619047616,0.12,0.18181818181818182,0.26439628482972166,0.07913834874267323,0.09913372388413579,1.0,0.046511627906976744,0.11764705882352941,0.18181818181818182,0.2631578947368421,0.3218372976455847,0.17377030130355603,1.0,0.2857142857142857,0.11764705882352941,0.18181818181818182,0.2631578947368421
Arsenic Acid,Arsenic Acid,0.043839210339353084,0.05484621661548645,0.7,0.029411764705882353,0.08333333333333333,0.11428571428571428,0.14814814814814814,0.039246474046587314,0.05175884501158673,0.7,0.023809523809523808,0.07317073170731707,0.1,0.13333333333333333,0.038611833257341674,0.05160913935718026,0.7,0.023255813953488372,0.07142857142857142,0.1,0.13333333333333333,0.13394839177353204,0.08275591753932078,1.0,0.11764705882352941,0.07142857142857142,0.1,0.13333333333333333
(+-)-Quinacrine,(+-)-Quinacrine,0.2923729623352534,0.12197682245263543,0.8823529411764706,0.2972972972972973,0.391304347826087,0.44,0.4806153846153848,0.25732255713027286,0.1016859639441289,0.8,0.2631578947368421,0.3333333333333333,0.37735849056603776,0.4117647058823529,0.2546983888309438,0.10063830812070924,0.7777777777777778,0.2608695652173913,0.3333333333333333,0.3723666210670316,0.4117647058823529,0.6571205882702584,0.16853315052541684,1.0,0.6666666666666666,0.3333333333333333,0.3723666210670316,0.4117647058823529
Beta-Alanine,Beta-Alanine,0.08031927270888581,0.08637820963113516,1.0,0.05555555555555555,0.12903225806451613,0.18518518518518517,0.23076923076923078,0.07168623244240198,0.08300371324936667,1.0,0.045454545454545456,0.1111111111111111,0.16666666666666666,0.21739130434782608,0.07061472976471182,0.08293910699763135,1.0,0.044444444444444446,0.10869565217391304,0.16666666666666666,0.21739130434782608,0.2668583110793816,0.16385098897517272,1.0,0.2222222222222222,0.10869565217391304,0.16666666666666666,0.21739130434782608
Benzaldehyde,Benzaldehyde,0.19535774511300621,0.12246027625944016,0.7,0.19047619047619047,0.30434782608695654,0.36,0.4,0.16677436249102032,0.1047462287024455,0.6818181818181818,0.16129032258064516,0.25806451612903225,0.2972972972972973,0.3409090909090909,0.16242748868064977,0.1029384125307787,0.6818181818181818,0.15625,0.25,0.2894736842105263,0.3333333333333333,0.2729364282402724,0.1272508790105471,1.0,0.25,0.25,0.2894736842105263,0.3333333333333333
Benzoic Acid,Benzoic Acid,0.23399692392173624,0.13356163237082372,1.0,0.22857142857142856,0.35135135135135137,0.4074074074074074,0.45454545454545453,0.2012111640298726,0.11674074693623471,1.0,0.1956521739130435,0.2962962962962963,0.35294117647058826,0.4028070175438603,0.1962365670279623,0.11531790183992076,1.0,0.19047619047619047,0.2894736842105263,0.3488372093023256,0.3902439024390244,0.3371859624545971,0.16350875674746781,1.0,0.3,0.2894736842105263,0.3488372093023256,0.3902439024390244
Benzyl Alcohol,Benzyl Alcohol,0.20130465150036966,0.12173348753971444,1.0,0.1935483870967742,0.3103448275862069,0.36363636363636365,0.4,0.1724793907368413,0.10469365983489157,1.0,0.16666666666666666,0.2601739130434781,0.3076923076923077,0.34782608695652173,0.16806764436455296,0.10300092594806859,1.0,0.16,0.25396825396825395,0.29595959595959626,0.3404255319148936,0.31234275658175087,0.14080293861050186,1.0,0.2857142857142857,0.25396825396825395,0.29595959595959626,0.3404255319148936
Betaine,Betaine,0.07881985980068144,0.06971964001083643,1.0,0.06666666666666667,0.11764705882352941,0.15384615384615385,0.20470588235294224,0.07049976622794185,0.06743268640167105,1.0,0.057692307692307696,0.10359195402298838,0.1388888888888889,0.2,0.0694507569368906,0.0674175761566854,1.0,0.05555555555555555,0.10256410256410256,0.1388888888888889,0.2,0.23482800543294483,0.13403910291192103,1.0,0.20689655172413793,0.10256410256410256,0.1388888888888889,0.2
"2,3-Butanediol","2,3-Butanediol",0.05872306464153909,0.060612920785428626,0.6666666666666666,0.047619047619047616,0.08571428571428572,0.11764705882352941,0.16,0.05267566323141999,0.05886313035189715,0.6666666666666666,0.04054054054054054,0.07692307692307693,0.10714285714285714,0.1570850202429157,0.05192194312189959,0.0588907586820297,0.6666666666666666,0.04,0.075,0.10714285714285714,0.1570850202429157,0.2198873864679703,0.11955527019473502,1.0,0.2,0.075,0.10714285714285714,0.1570850202429157
1-Butanol,1-Butanol,0.04352325903808056,0.04784583227743043,0.8333333333333334,0.034482758620689655,0.06060606060606061,0.08333333333333333,0.12,0.03925857770528709,0.04690966156411537,0.8333333333333334,0.030303030303030304,0.05405405405405406,0.07142857142857142,0.11538461538461539,0.03871312244867474,0.04694546507304437,0.8333333333333334,0.029411764705882353,0.05263157894736842,0.07142857142857142,0.11538461538461539,0.16837777718381455,0.10629031253049583,1.0,0.14285714285714285,0.05263157894736842,0.07142857142857142,0.11538461538461539
Butyric Acid,Butyric Acid,0.08366795599886478,0.08546959208584153,0.8181818181818182,0.05714285714285714,0.13043478260869565,0.18518518518518517,0.23529411764705882,0.07485095454452251,0.08269383423921003,0.8181818181818182,0.047619047619047616,0.11320754716981132,0.16216216216216217,0.23076923076923078,0.0737089609988229,0.08269183448785743,0.8181818181818182,0.045454545454545456,0.1111111111111111,0.16129032258064516,0.23076923076923078,0.1931155884465238,0.14198686377196598,1.0,0.15,0.1111111111111111,0.16129032258064516,0.23076923076923078
Butyryl phosphate,Butyryl phosphate,0.08754413071952076,0.08772743030071015,0.8,0.06060606060606061,0.13636363636363635,0.1875,0.25925925925925924,0.07988917674642355,0.08724406598252803,0.8,0.05172413793103448,0.12,0.17647058823529413,0.2631578947368421,0.07876341638776593,0.08716709678222465,0.8,0.05,0.11764705882352941,0.17647058823529413,0.2631578947368421,0.2644470005109377,0.12803299540924357,1.0,0.25,0.11764705882352941,0.17647058823529413,0.2631578947368421
Cadaverine,Cadaverine,0.015879503111858352,0.046616974955688305,1.0,0.0,0.029411764705882353,0.041666666666666664,0.07093596059113345,0.017962072717237574,0.04624771047908749,0.9411764705882353,0.0,0.029411764705882353,0.046511627906976744,0.07692307692307693,0.017881180947292782,0.046142045199568875,0.9411764705882353,0.0,0.029411764705882353,0.045454545454545456,0.07653846153846189,0.236201602568445,0.1285146988517493,1.0,0.21428571428571427,0.029411764705882353,0.045454545454545456,0.07653846153846189
Formic Acid,Formic Acid,0.032657467834807385,0.03886332382523298,1.0,0.029411764705882353,0.058823529411764705,0.07407407407407407,0.09090909090909091,0.029129311717852803,0.036940663910540794,1.0,0.023255813953488372,0.05263157894736842,0.06666666666666667,0.08695652173913043,0.028661061421017434,0.036859316847433606,1.0,0.022222222222222223,0.05128205128205128,0.06666666666666667,0.08695652173913043,0.13365742753925167,0.08758671582956257,1.0,0.1111111111111111,0.05128205128205128,0.06666666666666667,0.08695652173913043
(Aminooxy)acetic acid,(Aminooxy)acetic acid,0.07140086683195072,0.0816076676721642,0.7272727272727273,0.043478260869565216,0.11764705882352941,0.1724137931034483,0.2222222222222222,0.06416099712265237,0.07819397891534038,0.7272727272727273,0.0392156862745098,0.10204081632653061,0.15789473684210525,0.20833333333333334,0.06324121891674206,0.07808437242106375,0.7272727272727273,0.03773584905660377,0.1,0.15625,0.20833333333333334,0.29042401324993217,0.16368212829319187,1.0,0.25,0.1,0.15625,0.20833333333333334
Catechol,Catechol,0.22235764496663646,0.12117463567385059,1.0,0.21951219512195122,0.32432432432432434,0.375,0.41379310344827586,0.18850067593599867,0.10202319841730827,1.0,0.1836734693877551,0.2727272727272727,0.31655969191270905,0.3548387096774194,0.18386514193892156,0.10138050121642421,1.0,0.17857142857142858,0.26666666666666666,0.3103448275862069,0.3548387096774194,0.35868644631045515,0.1562716113478127,1.0,0.3333333333333333,0.26666666666666666,0.3103448275862069,0.3548387096774194
