,name,Morgan radius 2 tversky similarity average,Morgan radius 2 tversky similarity std,Morgan radius 2 tversky similarity max,Morgan radius 2 tversky similarity median,Morgan radius 2 tversky similarity percentile 80,Morgan radius 2 tversky similarity percentile 90,Morgan radius 2 tversky similarity percentile 95,Morgan radius 3 tversky similarity average,Morgan radius 3 tversky similarity std,Morgan radius 3 tversky similarity max,Morgan radius 3 tversky similarity median,Morgan radius 3 tversky similarity percentile 80,Morgan radius 3 tversky similarity percentile 90,Morgan radius 3 tversky similarity percentile 95,Morgan radius 4 tversky similarity average,Morgan radius 4 tversky similarity std,Morgan radius 4 tversky similarity max,Morgan radius 4 tversky similarity median,Morgan radius 4 tversky similarity percentile 80,Morgan radius 4 tversky similarity percentile 90,Morgan radius 4 tversky similarity percentile 95,custom fingerprint tversky similarity average,custom fingerprint tversky similarity std,custom fingerprint tversky similarity max,custom fingerprint tversky similarity median,custom fingerprint tversky similarity percentile 80,custom fingerprint tversky similarity percentile 90,custom fingerprint tversky similarity percentile 95
3-Cyanopyridine,3-Cyanopyridine,0.2306578559703691,0.13549416337091277,1.0,0.2608695652173913,0.34782608695652173,0.391304347826087,0.43478260869565216,0.2067689329063966,0.12176000605625006,1.0,0.23076923076923078,0.3076923076923077,0.34615384615384615,0.38461538461538464,0.2072752997244769,0.12205599075984613,1.0,0.23076923076923078,0.3076923076923077,0.34615384615384615,0.38461538461538464,0.5775059403326587,0.23761129460916772,1.0,0.6363636363636364,0.3076923076923077,0.34615384615384615,0.38461538461538464
3-Hydroxyanthranilic Acid,3-Hydroxyanthranilic Acid,0.2788997563173882,0.13790676232292634,1.0,0.27586206896551724,0.3793103448275862,0.4482758620689655,0.5172413793103449,0.24083480439610502,0.11851913484013632,1.0,0.23529411764705882,0.3235294117647059,0.38235294117647056,0.4411764705882353,0.24125619269973234,0.11875987143034575,1.0,0.23529411764705882,0.3235294117647059,0.38235294117647056,0.4411764705882353,0.3758866496523805,0.14270206471406616,1.0,0.36363636363636365,0.3235294117647059,0.38235294117647056,0.4411764705882353
Acetoacetic Acid,Acetoacetic Acid,0.15122145663686576,0.13345076268051279,1.0,0.11764705882352941,0.29411764705882354,0.35294117647058826,0.4117647058823529,0.15285006548602018,0.13340005556909662,1.0,0.11764705882352941,0.29411764705882354,0.35294117647058826,0.4117647058823529,0.15352200899720975,0.1336401638113831,1.0,0.11764705882352941,0.29411764705882354,0.35294117647058826,0.4117647058823529,0.31481122942884804,0.16661495927444692,1.0,0.23076923076923078,0.29411764705882354,0.35294117647058826,0.4117647058823529
3-Hydroxybenzyl alcohol,3-Hydroxybenzyl alcohol,0.27617424975798643,0.1438690939723657,0.68,0.28,0.4,0.44,0.48,0.2404913709650499,0.1251254016132595,0.6206896551724138,0.2413793103448276,0.3448275862068966,0.3793103448275862,0.41379310344827586,0.2408919451213406,0.1253279853720353,0.6206896551724138,0.2413793103448276,0.3448275862068966,0.3793103448275862,0.41379310344827586,0.4748997372424284,0.16038015889904533,1.0,0.5,0.3448275862068966,0.3793103448275862,0.41379310344827586
Benzenepropanoic acid,Benzenepropanoic acid,0.23993379758298722,0.1488831673849751,0.7741935483870968,0.22580645161290322,0.3870967741935484,0.45161290322580644,0.5161290322580645,0.20603333246121244,0.13005267313997249,0.7027027027027027,0.1891891891891892,0.32432432432432434,0.40540540540540543,0.43243243243243246,0.20135527589545016,0.12689249309541073,0.6842105263157895,0.18421052631578946,0.3157894736842105,0.39473684210526316,0.4473684210526316,0.4356105656202462,0.1620822605196773,0.9285714285714286,0.42857142857142855,0.3157894736842105,0.39473684210526316,0.4473684210526316
Gamma-Aminobutyric Acid,Gamma-Aminobutyric Acid,0.10871248789932236,0.10598414466145564,0.7222222222222222,0.05555555555555555,0.2222222222222222,0.2777777777777778,0.2777777777777778,0.10525296785041013,0.10088994767708134,0.6842105263157895,0.05263157894736842,0.21052631578947367,0.2631578947368421,0.2631578947368421,0.10586437051001171,0.10102096859382868,0.6842105263157895,0.05263157894736842,0.21052631578947367,0.2631578947368421,0.2631578947368421,0.3720070990642143,0.1842477262973463,1.0,0.3333333333333333,0.21052631578947367,0.2631578947368421,0.2631578947368421
4-Hydroxybenzyl Alcohol,4-Hydroxybenzyl Alcohol,0.26369022265246855,0.13964112789384936,0.84,0.28,0.4,0.44,0.48,0.2304503121140301,0.12231243706899411,0.7931034482758621,0.2413793103448276,0.3448275862068966,0.3793103448275862,0.41379310344827586,0.2308175050906299,0.12255807744168269,0.7931034482758621,0.2413793103448276,0.3448275862068966,0.3793103448275862,0.41379310344827586,0.4748997372424284,0.16038015889904533,1.0,0.5,0.3448275862068966,0.3793103448275862,0.41379310344827586
4-Hydroxybenzaldehyde,4-Hydroxybenzaldehyde,0.26726815101645696,0.14217747496486474,1.0,0.28,0.4,0.44,0.48,0.23332776980338485,0.12455819842237954,1.0,0.2413793103448276,0.3448275862068966,0.3793103448275862,0.41379310344827586,0.23371499148779917,0.12474882372832356,1.0,0.2413793103448276,0.3448275862068966,0.3793103448275862,0.41379310344827586,0.46242566726593826,0.15887812331128545,1.0,0.42857142857142855,0.3448275862068966,0.3793103448275862,0.41379310344827586
4-Hydroxybenzoic Acid,4-Hydroxybenzoic Acid,0.2818615323939622,0.151987167120035,1.0,0.2962962962962963,0.4074074074074074,0.48148148148148145,0.5555555555555556,0.24857758486088122,0.13421970333975008,1.0,0.25806451612903225,0.3548387096774194,0.41935483870967744,0.4838709677419355,0.2489023514349062,0.13439675515357172,1.0,0.25806451612903225,0.3548387096774194,0.41935483870967744,0.4838709677419355,0.44211035818005806,0.16362587310578267,1.0,0.4375,0.3548387096774194,0.41935483870967744,0.4838709677419355
5-Aminolevulinic Acid,5-Aminolevulinic Acid,0.09421271939054673,0.0980471822378199,0.6521739130434783,0.043478260869565216,0.17391304347826086,0.21739130434782608,0.30434782608695654,0.0866408518877057,0.0868909813768688,0.5769230769230769,0.038461538461538464,0.15384615384615385,0.23076923076923078,0.2692307692307692,0.08717700498920249,0.08696776935223467,0.5769230769230769,0.038461538461538464,0.15384615384615385,0.23076923076923078,0.2692307692307692,0.2866623642035065,0.1447719373655219,0.8888888888888888,0.2777777777777778,0.15384615384615385,0.23076923076923078,0.2692307692307692
5-Aminovaleric acid,5-Aminovaleric acid,0.09345871940257225,0.09108105415155966,0.7619047619047619,0.047619047619047616,0.19047619047619047,0.23809523809523808,0.23809523809523808,0.08528557599225556,0.08023579507427794,0.6666666666666666,0.041666666666666664,0.16666666666666666,0.20833333333333334,0.20833333333333334,0.08586640851887706,0.08034098038298819,0.6666666666666666,0.041666666666666664,0.16666666666666666,0.20833333333333334,0.20833333333333334,0.3202185036647766,0.1603326194326326,1.0,0.2857142857142857,0.16666666666666666,0.20833333333333334,0.20833333333333334
(+-)-5-Hydroxytryptophan,(+-)-5-Hydroxytryptophan,0.20284695942972808,0.09016080355810585,0.7727272727272727,0.20454545454545456,0.2727272727272727,0.3181818181818182,0.3409090909090909,0.16573088092933205,0.07335313600116244,0.6909090909090909,0.16363636363636364,0.23636363636363636,0.2545454545454545,0.2727272727272727,0.15047371177376095,0.06665928194509307,0.6229508196721312,0.14754098360655737,0.21311475409836064,0.22950819672131148,0.2459016393442623,0.37037129563126503,0.12377046224750175,0.8387096774193549,0.3548387096774194,0.21311475409836064,0.22950819672131148,0.2459016393442623
5-Ureidoimidazole-4-carboxylic acid,5-Ureidoimidazole-4-carboxylic acid,0.17400169409486932,0.07961381366793392,1.0,0.15625,0.21875,0.28125,0.3125,0.15120497274163142,0.06835225573280855,1.0,0.13157894736842105,0.21052631578947367,0.23684210526315788,0.2631578947368421,0.1517756152239262,0.06868346776917764,1.0,0.13157894736842105,0.21052631578947367,0.23684210526315788,0.2631578947368421,0.3370077756612435,0.12572573306274923,1.0,0.3225806451612903,0.21052631578947367,0.23684210526315788,0.2631578947368421
"5,6,7,8-Tetrahydropteridine","5,6,7,8-Tetrahydropteridine",0.155243626976444,0.0697287058196574,1.0,0.16666666666666666,0.2,0.23333333333333334,0.23333333333333334,0.12230744408866384,0.05615259030964925,1.0,0.1282051282051282,0.15384615384615385,0.1794871794871795,0.20512820512820512,0.1231166381214784,0.0568138469968952,1.0,0.1282051282051282,0.15384615384615385,0.1794871794871795,0.20512820512820512,0.36838862976326675,0.16162079081308273,1.0,0.36363636363636365,0.15384615384615385,0.1794871794871795,0.20512820512820512
Ethylene Glycol,Ethylene Glycol,0.09368613531246639,0.10561848213408148,1.0,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.09508443583951813,0.10587355666814614,1.0,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.09536409594492846,0.10610716379901336,1.0,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.4036786060019361,0.15458708822128744,1.0,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.2222222222222222
Acetic Acid,Acetic Acid,0.26723136495643757,0.2266160244980878,1.0,0.25,0.5,0.625,0.75,0.2691916747337851,0.22642503455105184,1.0,0.25,0.5,0.625,0.75,0.2696515004840271,0.22644571469547417,1.0,0.25,0.5,0.625,0.75,0.39051306873184893,0.23053530325601573,1.0,0.3333333333333333,0.5,0.625,0.75
Acetaldehyde,Acetaldehyde,0.1616005162955792,0.1211749976241459,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16369796708615683,0.12254607055983742,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16447241045498548,0.12273777926186813,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3309777347531462,0.1648981394876404,1.0,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
Acetamide,Acetamide,0.21321393998063892,0.16261009292973758,1.0,0.125,0.375,0.5,0.5,0.21575508228460794,0.16263489013336344,1.0,0.125,0.375,0.5,0.5,0.21604549854791869,0.1629187459287404,1.0,0.125,0.375,0.5,0.5,0.4255243626976443,0.21006026904782787,1.0,0.3333333333333333,0.375,0.5,0.5
Acetone,Acetone,0.2336156824782188,0.17232485932190256,0.875,0.25,0.375,0.5,0.5,0.2351403678606002,0.17236652073458295,0.875,0.25,0.375,0.5,0.5,0.23550338818973862,0.1724588373188011,0.875,0.25,0.375,0.5,0.5,0.27566311713455954,0.1694309442917789,1.0,0.2,0.375,0.5,0.5
Acetyl phosphate,Acetyl phosphate,0.11982473123758088,0.10444898030704992,0.631578947368421,0.10526315789473684,0.21052631578947367,0.2631578947368421,0.3157894736842105,0.12151627859581188,0.10462549297951125,0.631578947368421,0.10526315789473684,0.21052631578947367,0.2631578947368421,0.3157894736842105,0.121944260457533,0.10473236445027899,0.631578947368421,0.10526315789473684,0.21052631578947367,0.2631578947368421,0.3157894736842105,0.4237754114230397,0.15930656818670447,0.8,0.4,0.21052631578947367,0.2631578947368421,0.3157894736842105
Adenine,Adenine,0.18935807991454418,0.10359934513808197,0.7931034482758621,0.1724137931034483,0.2413793103448276,0.3103448275862069,0.3448275862068966,0.15927893043091493,0.08726026430883897,0.7297297297297297,0.16216216216216217,0.21621621621621623,0.2702702702702703,0.2972972972972973,0.15199443989376227,0.0832146770082061,0.6923076923076923,0.15384615384615385,0.20512820512820512,0.2564102564102564,0.28205128205128205,0.34596254631638684,0.1720337666118339,1.0,0.3103448275862069,0.20512820512820512,0.2564102564102564,0.28205128205128205
Adipic Acid,Adipic Acid,0.07817410082656938,0.0943365165905483,0.6923076923076923,0.038461538461538464,0.15384615384615385,0.19230769230769232,0.2692307692307692,0.06928041303646337,0.08183814238625185,0.6,0.03333333333333333,0.13333333333333333,0.16666666666666666,0.23333333333333334,0.06781375886081878,0.0793415219532853,0.5806451612903226,0.03225806451612903,0.12903225806451613,0.16129032258064516,0.22580645161290322,0.24538023018177907,0.1399780560585834,0.8888888888888888,0.2222222222222222,0.12903225806451613,0.16129032258064516,0.22580645161290322
2-Amino-3-hydroxybutanoic acid,2-Amino-3-hydroxybutanoic acid,0.1575278952463443,0.10538472900327579,1.0,0.10526315789473684,0.2631578947368421,0.3157894736842105,0.3684210526315789,0.15975951495389001,0.10560528333294984,1.0,0.10526315789473684,0.2631578947368421,0.3157894736842105,0.3684210526315789,0.16037091761349162,0.10586663379578873,1.0,0.10526315789473684,0.2631578947368421,0.3157894736842105,0.3684210526315789,0.34387867053888355,0.167569075253211,1.0,0.3333333333333333,0.2631578947368421,0.3157894736842105,0.3684210526315789
Ammonia,Ammonia,0.001936108422071636,0.04395861583637068,1.0,0.0,0.0,0.0,0.0,0.012197483059051308,0.10976659084655704,1.0,0.0,0.0,0.0,0.0,0.013165537270087124,0.11398335798912519,1.0,0.0,0.0,0.0,0.0,0.8801548886737657,0.2139002473035663,1.0,1.0,0.0,0.0,0.0
Anthranilic Acid,Anthranilic Acid,0.3031013588612814,0.1706065567661595,1.0,0.2962962962962963,0.48148148148148145,0.5185185185185185,0.5925925925925926,0.2670830340692627,0.15018126720820865,1.0,0.25806451612903225,0.41935483870967744,0.45161290322580644,0.5161290322580645,0.26751397433094964,0.15046773749735196,1.0,0.25806451612903225,0.41935483870967744,0.45161290322580644,0.5161290322580645,0.43015773589203354,0.1598728365821687,1.0,0.4117647058823529,0.41935483870967744,0.45161290322580644,0.5161290322580645
DL-Arginine,DL-Arginine,0.07583299503481872,0.07410586798856478,1.0,0.06451612903225806,0.12903225806451613,0.1935483870967742,0.1935483870967742,0.06953856082607293,0.06463782854313765,1.0,0.05555555555555555,0.1111111111111111,0.16666666666666666,0.19444444444444445,0.06523196068210589,0.06025378745248168,1.0,0.05128205128205128,0.1282051282051282,0.15384615384615385,0.1794871794871795,0.25123646924227755,0.12476475038661135,1.0,0.22727272727272727,0.1282051282051282,0.15384615384615385,0.1794871794871795
Arsenic Acid,Arsenic Acid,0.12433688286544048,0.1343377531138491,0.8,0.1,0.3,0.3,0.4,0.12588576960309777,0.13463878936602502,0.8,0.1,0.3,0.3,0.4,0.1260600193610842,0.13475611428672518,0.8,0.1,0.3,0.3,0.4,0.54675701839303,0.22782407746465294,1.0,0.5,0.3,0.3,0.4
(+-)-Quinacrine,(+-)-Quinacrine,0.11976423591113507,0.06425251545689438,0.569620253164557,0.11392405063291139,0.17721518987341772,0.20253164556962025,0.22784810126582278,0.10006747044501159,0.052596551976549694,0.5252525252525253,0.10101010101010101,0.1414141414141414,0.1717171717171717,0.1919191919191919,0.08880114128496458,0.04695033131049642,0.4649122807017544,0.08771929824561403,0.12280701754385964,0.14912280701754385,0.16666666666666666,0.3282618048832957,0.12131092678355745,0.75,0.3333333333333333,0.12280701754385964,0.14912280701754385,0.16666666666666666
Beta-Alanine,Beta-Alanine,0.1510293643110681,0.1288269816447343,1.0,0.13333333333333333,0.26666666666666666,0.3333333333333333,0.4,0.15290093578573732,0.12918034590645852,1.0,0.13333333333333333,0.26666666666666666,0.3333333333333333,0.4,0.15353339787028072,0.12929942864542301,1.0,0.13333333333333333,0.26666666666666666,0.3333333333333333,0.4,0.40044002464137984,0.19385683092304987,1.0,0.36363636363636365,0.26666666666666666,0.3333333333333333,0.4
Benzaldehyde,Benzaldehyde,0.27766320131318656,0.19234992004530221,0.8260869565217391,0.2608695652173913,0.4782608695652174,0.5652173913043478,0.6086956521739131,0.25097177749646293,0.1771758795998354,0.8076923076923077,0.23076923076923078,0.4230769230769231,0.5384615384615384,0.5769230769230769,0.25135899918087723,0.17729453113506133,0.8076923076923077,0.23076923076923078,0.4230769230769231,0.5384615384615384,0.5769230769230769,0.5057330321609121,0.18701082382869488,1.0,0.5555555555555556,0.4230769230769231,0.5384615384615384,0.5769230769230769
Benzoic Acid,Benzoic Acid,0.3004995159728945,0.1926594391321043,1.0,0.28,0.48,0.56,0.64,0.2736965841515696,0.17881892030087193,1.0,0.25,0.42857142857142855,0.5357142857142857,0.6071428571428571,0.2740354031254321,0.1788793378318551,1.0,0.25,0.42857142857142855,0.5357142857142857,0.6071428571428571,0.5079644460089765,0.19467689513966616,1.0,0.5454545454545454,0.42857142857142855,0.5357142857142857,0.6071428571428571
Benzyl Alcohol,Benzyl Alcohol,0.2827812618376195,0.19208405957289176,1.0,0.2608695652173913,0.4782608695652174,0.5652173913043478,0.6521739130434783,0.25574502941395494,0.17722603094331021,1.0,0.23076923076923078,0.4230769230769231,0.5384615384615384,0.5769230769230769,0.25608012510239037,0.17736670465741977,1.0,0.23076923076923078,0.4230769230769231,0.5384615384615384,0.6076923076923147,0.5736043885124233,0.18317029371742108,1.0,0.5555555555555556,0.4230769230769231,0.5384615384615384,0.6076923076923147
Betaine,Betaine,0.11661486727467263,0.08381898620084087,1.0,0.10526315789473684,0.15789473684210525,0.21052631578947367,0.2631578947368421,0.11835736485453711,0.08388158911108257,1.0,0.10526315789473684,0.15789473684210525,0.21052631578947367,0.2631578947368421,0.11898914760279207,0.08399789334601221,1.0,0.10526315789473684,0.21052631578947367,0.21052631578947367,0.2631578947368421,0.32778315585672796,0.15543421324783432,1.0,0.3333333333333333,0.21052631578947367,0.21052631578947367,0.2631578947368421
"2,3-Butanediol","2,3-Butanediol",0.12321096135229728,0.0976521689820581,0.6153846153846154,0.15384615384615385,0.15384615384615385,0.23076923076923078,0.3076923076923077,0.12505771092411944,0.0978267619076415,0.6153846153846154,0.15384615384615385,0.15384615384615385,0.23076923076923078,0.3076923076923077,0.12548961203365852,0.0979469790313135,0.6153846153846154,0.15384615384615385,0.15384615384615385,0.23076923076923078,0.3076923076923077,0.4036786060019361,0.15458708822128744,1.0,0.4444444444444444,0.15384615384615385,0.23076923076923078,0.3076923076923077
1-Butanol,1-Butanol,0.08877801772283864,0.0642143396161071,0.46153846153846156,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.09080348499515972,0.06468096073347632,0.46153846153846156,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.09116092039615757,0.06483334409318703,0.46153846153846156,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.23076923076923078,0.38664085188770564,0.1598030170194005,0.8571428571428571,0.42857142857142855,0.15384615384615385,0.15384615384615385,0.23076923076923078
Butyric Acid,Butyric Acid,0.15558567279767666,0.12411694583354818,0.7333333333333333,0.13333333333333333,0.26666666666666666,0.3333333333333333,0.4,0.15744433688286544,0.12419268281032761,0.7333333333333333,0.13333333333333333,0.26666666666666666,0.3333333333333333,0.4,0.15801226202000646,0.12422662405948103,0.7333333333333333,0.13333333333333333,0.26666666666666666,0.3333333333333333,0.4,0.3893030009680542,0.22606486351845057,1.0,0.375,0.26666666666666666,0.3333333333333333,0.4
Butyryl phosphate,Butyryl phosphate,0.09821490803484997,0.07975366412492695,0.48,0.08,0.16,0.2,0.24,0.09069976490112017,0.07414145838421665,0.42857142857142855,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.25,0.09125293873599777,0.07427860494705534,0.42857142857142855,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.25,0.37526621490803486,0.15494084410996303,0.8333333333333334,0.3333333333333333,0.14285714285714285,0.21428571428571427,0.25
Cadaverine,Cadaverine,0.019778876038110765,0.04261156106717671,0.8421052631578947,0.0,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.02318049810789404,0.040767482992784806,0.7272727272727273,0.0,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.023638123734929156,0.041062937329570885,0.7272727272727273,0.0,0.045454545454545456,0.09090909090909091,0.09090909090909091,0.3262504033559213,0.1269872003998674,0.9166666666666666,0.3333333333333333,0.045454545454545456,0.09090909090909091,0.09090909090909091
Formic Acid,Formic Acid,0.1546627944498225,0.145773471920282,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.15698612455630848,0.14649787553697538,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.15753468860922878,0.14691796032857996,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5332042594385286,0.22918918047439152,1.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333
(Aminooxy)acetic acid,(Aminooxy)acetic acid,0.132378186511778,0.1234648742097335,0.6666666666666666,0.06666666666666667,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.13432720232333012,0.12378822847220058,0.6666666666666666,0.06666666666666667,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.1349080348499516,0.12396628456353063,0.6666666666666666,0.06666666666666667,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.40705066150371083,0.18984245013067524,1.0,0.4166666666666667,0.26666666666666666,0.3333333333333333,0.3333333333333333
