,name,Morgan radius 2 tversky similarity average,Morgan radius 2 tversky similarity std,Morgan radius 2 tversky similarity max,Morgan radius 2 tversky similarity median,Morgan radius 2 tversky similarity percentile 80,Morgan radius 2 tversky similarity percentile 90,Morgan radius 2 tversky similarity percentile 95,Morgan radius 3 tversky similarity average,Morgan radius 3 tversky similarity std,Morgan radius 3 tversky similarity max,Morgan radius 3 tversky similarity median,Morgan radius 3 tversky similarity percentile 80,Morgan radius 3 tversky similarity percentile 90,Morgan radius 3 tversky similarity percentile 95,Morgan radius 4 tversky similarity average,Morgan radius 4 tversky similarity std,Morgan radius 4 tversky similarity max,Morgan radius 4 tversky similarity median,Morgan radius 4 tversky similarity percentile 80,Morgan radius 4 tversky similarity percentile 90,Morgan radius 4 tversky similarity percentile 95,custom fingerprint tversky similarity average,custom fingerprint tversky similarity std,custom fingerprint tversky similarity max,custom fingerprint tversky similarity median,custom fingerprint tversky similarity percentile 80,custom fingerprint tversky similarity percentile 90,custom fingerprint tversky similarity percentile 95
CHEMBL126933,CHEMBL126933,0.1947079703130042,0.07447197104622186,0.5,0.19444444444444445,0.25,0.2777777777777778,0.3055555555555556,0.16209627739153393,0.061897357124685276,0.4318181818181818,0.1590909090909091,0.20454545454545456,0.22727272727272727,0.25,0.153286235092995,0.058785455880053426,0.40425531914893614,0.14893617021276595,0.19148936170212766,0.23404255319148937,0.2553191489361702,0.4115745612189065,0.1487564950910741,0.9130434782608695,0.43478260869565216,0.19148936170212766,0.23404255319148937,0.2553191489361702
CHEMBL339074,CHEMBL339074,0.16297564971330702,0.09139185662107015,0.5769230769230769,0.15384615384615385,0.23076923076923078,0.2692307692307692,0.3076923076923077,0.1402741779346095,0.0781991107021976,0.4838709677419355,0.12903225806451613,0.1935483870967742,0.22580645161290322,0.25806451612903225,0.14102988477032133,0.07889143887566845,0.4838709677419355,0.12903225806451613,0.1935483870967742,0.22580645161290322,0.25806451612903225,0.3974830590513069,0.15883303852577857,0.9,0.4,0.1935483870967742,0.22580645161290322,0.25806451612903225
CHEMBL273773,CHEMBL273773,0.17302240354031254,0.08097516746815622,0.44642857142857145,0.17857142857142858,0.23214285714285715,0.26785714285714285,0.30357142857142855,0.14324396369095221,0.0666394860985424,0.36231884057971014,0.14492753623188406,0.2028985507246377,0.21739130434782608,0.2463768115942029,0.129945562665795,0.06077812735657094,0.3246753246753247,0.12987012987012986,0.18181818181818182,0.2077922077922078,0.22077922077922077,0.30887731875147173,0.11687511156808668,0.7027027027027027,0.2972972972972973,0.18181818181818182,0.2077922077922078,0.22077922077922077
CHEMBL129043,CHEMBL129043,0.1293253663584471,0.061259218501284886,0.41379310344827586,0.13793103448275862,0.1724137931034483,0.20689655172413793,0.22413793103448276,0.11205365786198312,0.052607648654398535,0.34285714285714286,0.11428571428571428,0.15714285714285714,0.17142857142857143,0.2,0.10183433862039865,0.04784816712258397,0.3076923076923077,0.10256410256410256,0.14102564102564102,0.15384615384615385,0.1794871794871795,0.31386468753361296,0.11771722208848438,0.7222222222222222,0.3055555555555556,0.14102564102564102,0.15384615384615385,0.1794871794871795
CHEMBL128600,CHEMBL128600,0.1670157528821614,0.07591094167667997,0.43636363636363634,0.18181818181818182,0.21818181818181817,0.2545454545454545,0.2909090909090909,0.13981014578607448,0.0632228847568465,0.373134328358209,0.14925373134328357,0.19402985074626866,0.208955223880597,0.23880597014925373,0.12574895127460473,0.05706131208450149,0.3333333333333333,0.13333333333333333,0.17333333333333334,0.2,0.21333333333333335,0.31628162528452947,0.11852296284430647,0.7027027027027027,0.32432432432432434,0.17333333333333334,0.2,0.21333333333333335
CHEMBL340213,CHEMBL340213,0.13761654863198652,0.060396769909312864,0.3684210526315789,0.14035087719298245,0.19298245614035087,0.21052631578947367,0.22807017543859648,0.11484441985894067,0.050147105607106356,0.3142857142857143,0.11428571428571428,0.15714285714285714,0.17142857142857143,0.2,0.10716360116166505,0.04517042494824581,0.28205128205128205,0.10256410256410256,0.14102564102564102,0.16666666666666666,0.1794871794871795,0.3126917002088959,0.11469584383228137,0.7105263157894737,0.3157894736842105,0.14102564102564102,0.16666666666666666,0.1794871794871795
CHEMBL129710,CHEMBL129710,0.13690324552911803,0.06020802443279245,0.3684210526315789,0.14035087719298245,0.19298245614035087,0.21052631578947367,0.22807017543859648,0.11422763103305213,0.050130877417032316,0.3142857142857143,0.11428571428571428,0.15714285714285714,0.17142857142857143,0.2,0.10386477027328915,0.045691093488626454,0.28205128205128205,0.10256410256410256,0.14102564102564102,0.15384615384615385,0.1794871794871795,0.3126917002088959,0.11469584383228137,0.7105263157894737,0.3157894736842105,0.14102564102564102,0.15384615384615385,0.1794871794871795
CHEMBL21619,CHEMBL21619,0.29274927395934175,0.17873978571932114,1.0,0.3,0.45,0.5,0.55,0.26882865440464665,0.16442480231159023,1.0,0.2727272727272727,0.4090909090909091,0.45454545454545453,0.5,0.2692246765818886,0.16465615919151932,1.0,0.2727272727272727,0.4090909090909091,0.45454545454545453,0.5,0.5571375381636756,0.18873680388146138,1.0,0.6153846153846154,0.4090909090909091,0.45454545454545453,0.5
CHEMBL129337,CHEMBL129337,0.14774176319391125,0.06503408726408601,0.39655172413793105,0.15517241379310345,0.20689655172413793,0.22413793103448276,0.2413793103448276,0.12278423147251803,0.054660472180502,0.3333333333333333,0.125,0.16666666666666666,0.19444444444444445,0.20833333333333334,0.11151984511132623,0.04995679491670456,0.3,0.1125,0.15,0.175,0.1875,0.30548224384776074,0.11306175467676718,0.6842105263157895,0.3157894736842105,0.15,0.175,0.1875
CHEMBL174984,CHEMBL174984,0.11892131102198868,0.04676218736218943,0.37142857142857144,0.11428571428571428,0.15714285714285714,0.18571428571428572,0.2,0.09837433654905364,0.03879275900996606,0.2988505747126437,0.09195402298850575,0.12643678160919541,0.14942528735632185,0.16091954022988506,0.09086472924116404,0.035687713263890336,0.2755102040816326,0.09183673469387756,0.12244897959183673,0.1326530612244898,0.15306122448979592,0.26573572120038724,0.10041583845042351,0.7,0.25,0.12244897959183673,0.1326530612244898,0.15306122448979592
CHEMBL27,CHEMBL27,0.18623211788749058,0.10550416571211876,0.5185185185185185,0.16666666666666666,0.2777777777777778,0.35185185185185186,0.37037037037037035,0.15273089495910325,0.08565976645953317,0.4782608695652174,0.13043478260869565,0.2318840579710145,0.2753623188405797,0.30434782608695654,0.14072451215162787,0.07879112017782151,0.4342105263157895,0.13157894736842105,0.21052631578947367,0.2631578947368421,0.27631578947368424,0.36288318812520165,0.13177332025808053,0.875,0.375,0.21052631578947367,0.2631578947368421,0.27631578947368424
CHEMBL282309,CHEMBL282309,0.12226524685382381,0.06736001850103816,0.41304347826086957,0.10869565217391304,0.17391304347826086,0.21739130434782608,0.25,0.10310891038216724,0.05798991634695904,0.3805309734513274,0.08849557522123894,0.1504424778761062,0.17699115044247787,0.21238938053097345,0.0944108422071636,0.05315770650123755,0.36,0.08,0.136,0.168,0.192,0.2652996567807797,0.09933180947880388,0.7575757575757576,0.2727272727272727,0.136,0.168,0.192
CHEMBL45802,CHEMBL45802,0.12925828608306827,0.07609173524791887,0.4642857142857143,0.11904761904761904,0.19047619047619047,0.2261904761904762,0.27380952380952384,0.1095135053053167,0.0654457637988934,0.4215686274509804,0.09803921568627451,0.1568627450980392,0.19607843137254902,0.23529411764705882,0.10021160123019987,0.059893807339935476,0.3893805309734513,0.08849557522123894,0.1504424778761062,0.17699115044247787,0.21238938053097345,0.2672329263341973,0.10094556642797846,0.7096774193548387,0.25806451612903225,0.1504424778761062,0.17699115044247787,0.21238938053097345
CHEMBL545665,CHEMBL545665,0.12216184106309952,0.07175641886285411,0.4431818181818182,0.11363636363636363,0.18181818181818182,0.2159090909090909,0.26136363636363635,0.10425213245904034,0.062386809424324056,0.4056603773584906,0.09433962264150944,0.1509433962264151,0.18867924528301888,0.2169811320754717,0.09575628200991222,0.057201729903615765,0.37606837606837606,0.08547008547008547,0.13675213675213677,0.17094017094017094,0.20512820512820512,0.25464499115398737,0.10010462596998647,0.6206896551724138,0.2413793103448276,0.13675213675213677,0.17094017094017094,0.20512820512820512
CHEMBL26827,CHEMBL26827,0.12674113795316355,0.06961002072968021,0.42696629213483145,0.11235955056179775,0.1797752808988764,0.2247191011235955,0.25842696629213485,0.10648063447516365,0.059739444379623315,0.3944954128440367,0.09174311926605505,0.1559633027522936,0.1834862385321101,0.22018348623853212,0.09706783579880472,0.054566941686596315,0.371900826446281,0.08264462809917356,0.14049586776859505,0.17355371900826447,0.19834710743801653,0.26692065078225025,0.10094151290238661,0.7096774193548387,0.25806451612903225,0.14049586776859505,0.17355371900826447,0.19834710743801653
CHEMBL46341,CHEMBL46341,0.12013879069362715,0.07116967976809303,0.449438202247191,0.11235955056179775,0.1797752808988764,0.21348314606741572,0.25842696629213485,0.10118031563896018,0.061203124149455126,0.3944954128440367,0.09174311926605505,0.14678899082568808,0.1834862385321101,0.22018348623853212,0.09228836814861632,0.055818043638565656,0.371900826446281,0.08264462809917356,0.1322314049586777,0.1652892561983471,0.19834710743801653,0.2946240722813811,0.11188457262723234,0.7,0.3,0.1322314049586777,0.1652892561983471,0.19834710743801653
CHEMBL299602,CHEMBL299602,0.12258091670524855,0.06740366224360467,0.41304347826086957,0.10869565217391304,0.17391304347826086,0.21739130434782608,0.25,0.10270626836518774,0.05768613319439372,0.3805309734513274,0.08849557522123894,0.1504424778761062,0.17699115044247787,0.21238938053097345,0.09327125493630817,0.052364115589013494,0.3492063492063492,0.07936507936507936,0.1349206349206349,0.16666666666666666,0.19047619047619047,0.25857938044530493,0.09778709062418703,0.6875,0.25,0.1349206349206349,0.16666666666666666,0.19047619047619047
CHEMBL83,CHEMBL83,0.13335006513451172,0.07841509931322421,0.5061728395061729,0.12345679012345678,0.19753086419753085,0.2345679012345679,0.2839506172839506,0.11317541537428137,0.06776421564179706,0.45918367346938777,0.10204081632653061,0.16326530612244897,0.20408163265306123,0.24285714285714471,0.1037897529669069,0.06219682294460413,0.42592592592592593,0.09259259259259259,0.14814814814814814,0.18518518518518517,0.2222222222222222,0.27710924119443,0.11187130039527263,0.6923076923076923,0.2692307692307692,0.14814814814814814,0.18518518518518517,0.2222222222222222
CHEMBL28145,CHEMBL28145,0.12260303598278098,0.06590718162435129,0.46808510638297873,0.10638297872340426,0.1702127659574468,0.2127659574468085,0.24468085106382978,0.10315080601035398,0.056725198616610004,0.40869565217391307,0.08695652173913043,0.14782608695652175,0.17391304347826086,0.20869565217391303,0.09393302274927395,0.0517823604625671,0.375,0.0859375,0.1328125,0.1640625,0.1875,0.2683958772279483,0.10114348882397481,0.7352941176470589,0.2647058823529412,0.1328125,0.1640625,0.1875
CHEMBL46552,CHEMBL46552,0.12315964476619386,0.06748366546540938,0.41304347826086957,0.10869565217391304,0.17391304347826086,0.21739130434782608,0.25,0.1033744827763452,0.05782763643025011,0.3805309734513274,0.08849557522123894,0.1504424778761062,0.18584070796460178,0.21238938053097345,0.09455798644724106,0.05297686189311718,0.36,0.08,0.136,0.168,0.192,0.2594687802516941,0.09876261633800265,0.71875,0.25,0.136,0.168,0.192
CHEMBL162515,CHEMBL162515,0.1040195294414748,0.05301731957404754,0.43478260869565216,0.08695652173913043,0.15217391304347827,0.17391304347826086,0.1956521739130435,0.09048797103008138,0.04598911226270811,0.37037037037037035,0.09259259259259259,0.12962962962962962,0.14814814814814814,0.16666666666666666,0.0849684547851921,0.04326677419245823,0.3620689655172414,0.08620689655172414,0.1206896551724138,0.13793103448275862,0.1724137931034483,0.2414444542227698,0.10218666114565247,0.696969696969697,0.24242424242424243,0.1206896551724138,0.13793103448275862,0.1724137931034483
CHEMBL72302,CHEMBL72302,0.11543508658707109,0.06077312597173358,0.5333333333333333,0.1111111111111111,0.15555555555555556,0.2,0.2222222222222222,0.10635445396262944,0.05259941995730551,0.4716981132075472,0.09433962264150944,0.1509433962264151,0.16981132075471697,0.20754716981132076,0.09848783256000267,0.04892415254311052,0.46551724137931033,0.08620689655172414,0.13793103448275862,0.1724137931034483,0.1896551724137931,0.2435382381413359,0.10847054892958546,0.71875,0.25,0.13793103448275862,0.1724137931034483,0.1896551724137931
CHEMBL419863,CHEMBL419863,0.11406098741529526,0.055433745322533874,0.5,0.10416666666666667,0.14583333333333334,0.1875,0.22916666666666666,0.09805200319288054,0.0475689799690411,0.42105263157894735,0.08771929824561403,0.14035087719298245,0.15789473684210525,0.19298245614035087,0.09348023171837305,0.04560321597042845,0.4126984126984127,0.07936507936507936,0.12698412698412698,0.15873015873015872,0.1746031746031746,0.2396954553779336,0.10031357807751652,0.7567567567567568,0.21621621621621623,0.12698412698412698,0.15873015873015872,0.1746031746031746
CHEMBL121205,CHEMBL121205,0.07704277365458391,0.050812992078751916,0.4444444444444444,0.07407407407407407,0.1111111111111111,0.14814814814814814,0.16666666666666666,0.06647507260406582,0.0440128927100266,0.375,0.0625,0.09375,0.125,0.140625,0.0613884663255428,0.04014357212514856,0.35714285714285715,0.05714285714285714,0.08571428571428572,0.11428571428571428,0.12857142857142856,0.18292782618048833,0.09215967541057132,0.6444444444444445,0.17777777777777778,0.08571428571428572,0.11428571428571428,0.12857142857142856
CHEMBL164533,CHEMBL164533,0.14164016042041208,0.055468511194202416,0.42857142857142855,0.14285714285714285,0.19047619047619047,0.21428571428571427,0.23809523809523808,0.12147144240077445,0.047555576164603035,0.36,0.12,0.16,0.18,0.2,0.11320497651572192,0.04473448785709568,0.35185185185185186,0.1111111111111111,0.14814814814814814,0.16666666666666666,0.18518518518518517,0.2656941616316721,0.11702962408979906,0.7931034482758621,0.2413793103448276,0.14814814814814814,0.16666666666666666,0.18518518518518517
CHEMBL332840,CHEMBL332840,0.07858986769925781,0.04151302834763974,0.35,0.06666666666666667,0.11666666666666667,0.13333333333333333,0.15,0.06719909648273638,0.035430687591017467,0.2916666666666667,0.05555555555555555,0.09722222222222222,0.1111111111111111,0.1388888888888889,0.06128993223620523,0.03236951488659464,0.2875,0.0625,0.0875,0.1,0.125,0.2053006346133161,0.09330030752840417,0.6222222222222222,0.17777777777777778,0.0875,0.1,0.125
CHEMBL162820,CHEMBL162820,0.09235539690222652,0.043090432151108485,0.40625,0.09375,0.125,0.15625,0.171875,0.07945941814846894,0.03694185900321865,0.34210526315789475,0.07894736842105263,0.10526315789473684,0.13157894736842105,0.14473684210526316,0.07925598119208963,0.034599022732257546,0.32142857142857145,0.07142857142857142,0.10714285714285714,0.11904761904761904,0.14285714285714285,0.19365035462394056,0.08560697519652809,0.5918367346938775,0.1836734693877551,0.10714285714285714,0.11904761904761904,0.14285714285714285
CHEMBL443014,CHEMBL443014,0.11069461857077112,0.04952365282714774,0.4426229508196721,0.09836065573770492,0.14754098360655737,0.18032786885245902,0.19672131147540983,0.0962918145638378,0.04282383582256265,0.375,0.09722222222222222,0.125,0.1527777777777778,0.18055555555555555,0.08819215876089061,0.039466494256671335,0.35,0.0875,0.1125,0.1375,0.1625,0.2114440843469843,0.08885838574203812,0.6304347826086957,0.1956521739130435,0.1125,0.1375,0.1625
CHEMBL159676,CHEMBL159676,0.1111578770150259,0.05692126145002599,0.391304347826087,0.10869565217391304,0.15217391304347827,0.1956521739130435,0.21739130434782608,0.09705998350722454,0.049779454604206325,0.35185185185185186,0.09259259259259259,0.12962962962962962,0.16666666666666666,0.18518518518518517,0.09147444670694663,0.04702716805252125,0.3448275862068966,0.08620689655172414,0.1206896551724138,0.15517241379310345,0.1724137931034483,0.24730759922555662,0.10550467132175981,0.71875,0.25,0.1206896551724138,0.15517241379310345,0.1724137931034483
CHEMBL159727,CHEMBL159727,0.10797031300419492,0.057377107344611745,0.5111111111111111,0.08888888888888889,0.15555555555555556,0.17777777777777778,0.2222222222222222,0.09373687190633617,0.04981806246177553,0.4528301886792453,0.09433962264150944,0.1320754716981132,0.1509433962264151,0.18867924528301888,0.08813299061988851,0.04682519753323951,0.4482758620689655,0.08620689655172414,0.1206896551724138,0.15517241379310345,0.1724137931034483,0.241608730088885,0.10349504188264301,0.696969696969697,0.24242424242424243,0.1206896551724138,0.15517241379310345,0.1724137931034483
CHEMBL315376,CHEMBL315376,0.1118310053934449,0.049594838362265276,0.4642857142857143,0.10714285714285714,0.16071428571428573,0.17857142857142858,0.19642857142857142,0.09611766915663696,0.0422574958500036,0.3880597014925373,0.08955223880597014,0.13432835820895522,0.14925373134328357,0.1791044776119403,0.08886995805098419,0.03989281619329143,0.4,0.08,0.12,0.14666666666666667,0.16,0.22934126215829992,0.09548830842574497,0.6904761904761905,0.21428571428571427,0.12,0.14666666666666667,0.16
CHEMBL162980,CHEMBL162980,0.11098741529525653,0.05416354326397232,0.4791666666666667,0.10416666666666667,0.14583333333333334,0.1875,0.20833333333333334,0.09677430507536994,0.04715443248954994,0.4107142857142857,0.08928571428571429,0.125,0.16071428571428573,0.17857142857142858,0.08836773568997282,0.04295687463658531,0.3870967741935484,0.08064516129032258,0.12903225806451613,0.14516129032258066,0.16129032258064516,0.2726627357798704,0.12101466548855862,0.7575757575757576,0.24242424242424243,0.12903225806451613,0.14516129032258066,0.16129032258064516
CHEMBL163381,CHEMBL163381,0.10044945374083805,0.04859277291954626,0.44642857142857145,0.08928571428571429,0.14285714285714285,0.16071428571428573,0.19642857142857142,0.0866394070306743,0.04157669699884132,0.373134328358209,0.07462686567164178,0.11940298507462686,0.13432835820895522,0.16417910447761194,0.07851306873184898,0.03791796178002128,0.36,0.08,0.10666666666666667,0.13333333333333333,0.14666666666666667,0.22819063914090817,0.09185642926949947,0.6744186046511628,0.20930232558139536,0.10666666666666667,0.13333333333333333,0.14666666666666667
CHEMBL163175,CHEMBL163175,0.08870516208367128,0.0415053869652682,0.28378378378378377,0.08108108108108109,0.12162162162162163,0.14864864864864866,0.16216216216216217,0.07664789228196779,0.03565039658042037,0.23863636363636365,0.06818181818181818,0.10227272727272728,0.125,0.13636363636363635,0.06997451449117886,0.03238261529187958,0.22448979591836735,0.061224489795918366,0.10204081632653061,0.11224489795918367,0.12244897959183673,0.19682715293280914,0.08829216356460086,0.6122448979591837,0.1836734693877551,0.10204081632653061,0.11224489795918367,0.12244897959183673
CHEMBL72536,CHEMBL72536,0.14023029500178325,0.06405104245793597,0.5789473684210527,0.13157894736842105,0.18421052631578946,0.21052631578947367,0.2631578947368421,0.11838882107832822,0.05400063780234257,0.4782608695652174,0.10869565217391304,0.15217391304347827,0.17391304347826086,0.21739130434782608,0.10971151984511134,0.050098200110595216,0.44,0.1,0.14,0.16,0.2,0.2656941616316721,0.11702962408979906,0.7931034482758621,0.2413793103448276,0.14,0.16,0.2
CHEMBL162797,CHEMBL162797,0.08779041626331074,0.05661463679755584,0.5416666666666666,0.08333333333333333,0.125,0.16666666666666666,0.1875,0.07644231585740731,0.04923570419572547,0.47368421052631576,0.07017543859649122,0.10526315789473684,0.14035087719298245,0.15789473684210525,0.0706249327740131,0.04504320082273787,0.42857142857142855,0.06349206349206349,0.09523809523809523,0.12698412698412698,0.15873015873015872,0.2126740635937151,0.09927116427431545,0.6923076923076923,0.20512820512820512,0.09523809523809523,0.12698412698412698,0.15873015873015872
CHEMBL89564,CHEMBL89564,0.11743707647628267,0.05978657066080866,0.5416666666666666,0.10416666666666667,0.16666666666666666,0.1875,0.22916666666666666,0.10263103305213662,0.051915277371145964,0.4642857142857143,0.08928571428571429,0.14285714285714285,0.17857142857142858,0.19642857142857142,0.09337663554320332,0.04732718663823723,0.41935483870967744,0.08064516129032258,0.12903225806451613,0.16129032258064516,0.1774193548387097,0.21905235341827792,0.1020399492937247,0.7297297297297297,0.21621621621621623,0.12903225806451613,0.16129032258064516,0.1774193548387097
CHEMBL313302,CHEMBL313302,0.10614503977440128,0.05764814018792073,0.5217391304347826,0.10869565217391304,0.13043478260869565,0.17391304347826086,0.21739130434782608,0.09135263574760187,0.04916912308291098,0.43636363636363634,0.09090909090909091,0.12727272727272726,0.14545454545454545,0.18181818181818182,0.08328440163140939,0.04495097727696348,0.4262295081967213,0.08196721311475409,0.11475409836065574,0.13114754098360656,0.16393442622950818,0.21918840428036943,0.10595133905043053,0.7297297297297297,0.21621621621621623,0.11475409836065574,0.13114754098360656,0.16393442622950818
CHEMBL348829,CHEMBL348829,0.07222222222222223,0.045771994411152775,0.4444444444444444,0.06944444444444445,0.09722222222222222,0.125,0.1527777777777778,0.06170557644251333,0.038856598424439365,0.3953488372093023,0.05813953488372093,0.08139534883720931,0.10465116279069768,0.12790697674418605,0.057520957343824015,0.035727440608466624,0.3617021276595745,0.05319148936170213,0.07446808510638298,0.09574468085106383,0.11702127659574468,0.17537022924347595,0.08857255103659081,0.6170212765957447,0.1702127659574468,0.07446808510638298,0.09574468085106383,0.11702127659574468
CHEMBL350318,CHEMBL350318,0.09169983148685956,0.0474463628209811,0.4074074074074074,0.09259259259259259,0.12962962962962962,0.14814814814814814,0.18518518518518517,0.08067733062892792,0.041519843846313347,0.3492063492063492,0.07936507936507936,0.1111111111111111,0.14285714285714285,0.15873015873015872,0.07516870799837254,0.03861322998215743,0.3333333333333333,0.07246376811594203,0.10144927536231885,0.13043478260869565,0.14492753623188406,0.2126740635937151,0.09927116427431545,0.6923076923076923,0.20512820512820512,0.10144927536231885,0.13043478260869565,0.14492753623188406
