,name,Morgan radius 2 tversky similarity average,Morgan radius 2 tversky similarity std,Morgan radius 2 tversky similarity max,Morgan radius 2 tversky similarity median,Morgan radius 2 tversky similarity percentile 80,Morgan radius 2 tversky similarity percentile 90,Morgan radius 2 tversky similarity percentile 95,Morgan radius 3 tversky similarity average,Morgan radius 3 tversky similarity std,Morgan radius 3 tversky similarity max,Morgan radius 3 tversky similarity median,Morgan radius 3 tversky similarity percentile 80,Morgan radius 3 tversky similarity percentile 90,Morgan radius 3 tversky similarity percentile 95,Morgan radius 4 tversky similarity average,Morgan radius 4 tversky similarity std,Morgan radius 4 tversky similarity max,Morgan radius 4 tversky similarity median,Morgan radius 4 tversky similarity percentile 80,Morgan radius 4 tversky similarity percentile 90,Morgan radius 4 tversky similarity percentile 95,custom fingerprint tversky similarity average,custom fingerprint tversky similarity std,custom fingerprint tversky similarity max,custom fingerprint tversky similarity median,custom fingerprint tversky similarity percentile 80,custom fingerprint tversky similarity percentile 90,custom fingerprint tversky similarity percentile 95
sm11-11,sm11-11,0.3011275175359223,0.1254644960208241,0.76,0.3055555555555556,0.40625,0.45454545454545453,0.5,0.2577387198366854,0.1058498363496489,0.6785714285714286,0.2608695652173913,0.3409090909090909,0.38636363636363635,0.42424242424242425,0.252580763717488,0.10537058855831727,0.6785714285714286,0.25,0.3333333333333333,0.38461538461538464,0.4230769230769231,0.5823815620363761,0.16233012864398758,1.0,0.5625,0.3333333333333333,0.38461538461538464,0.4230769230769231
sm11-12,sm11-12,0.2587830147149739,0.10773496989085263,0.875,0.25,0.3333333333333333,0.4,0.45454545454545453,0.22566925857808512,0.09858712934353575,0.875,0.21428571428571427,0.29545454545454547,0.35294117647058826,0.4117647058823529,0.22124905573108938,0.0998820298574039,0.875,0.20930232558139536,0.2916666666666667,0.35135135135135137,0.4117647058823529,0.5474987337221741,0.16612517423723133,1.0,0.5333333333333333,0.2916666666666667,0.35135135135135137,0.4117647058823529
sm11-13,sm11-13,0.2440868838119379,0.1150002236580818,0.7272727272727273,0.25925925925925924,0.3333333333333333,0.37142857142857144,0.4074074074074074,0.20845332985263373,0.0984068098954498,0.68,0.21875,0.2857142857142857,0.3181818181818182,0.3548387096774194,0.20379188619893884,0.09759773100794755,0.68,0.21212121212121213,0.28,0.3125,0.3548387096774194,0.5971809000017493,0.17160785914153387,1.0,0.5882352941176471,0.28,0.3125,0.3548387096774194
sm11-14,sm11-14,0.1830542949245106,0.09264954250531342,0.6666666666666666,0.1724137931034483,0.25,0.30434782608695654,0.34375,0.15777217739783822,0.08125303058751339,0.6666666666666666,0.14583333333333334,0.21875,0.2647058823529412,0.3,0.15421008413864068,0.08106292157370093,0.6666666666666666,0.14285714285714285,0.21428571428571427,0.25806451612903225,0.3,0.47827416822762203,0.17730876556242994,1.0,0.45161290322580644,0.21428571428571427,0.25806451612903225,0.3
sm11-15,sm11-15,0.2911500446600196,0.12146877710139202,0.75,0.2903225806451613,0.4,0.4482758620689655,0.4857142857142857,0.2502973060181404,0.1039486518857188,0.75,0.25,0.3333333333333333,0.38461538461538464,0.42424242424242425,0.2446318525693026,0.10344009099468592,0.75,0.2413793103448276,0.3333333333333333,0.38095238095238093,0.41935483870967744,0.5137199359106553,0.13397427559376082,1.0,0.5,0.3333333333333333,0.38095238095238093,0.41935483870967744
sm11-16,sm11-16,0.2647847400948201,0.10987591071762495,0.8666666666666667,0.2631578947368421,0.35,0.40625,0.4482758620689655,0.22886192109933756,0.09783280924047696,0.8333333333333334,0.22448979591836735,0.30303030303030304,0.35294117647058826,0.3937229437229439,0.22444320031550263,0.09861863547348107,0.8333333333333334,0.21875,0.3,0.35294117647058826,0.39285714285714285,0.45153052948017447,0.16752976831243158,1.0,0.42857142857142855,0.3,0.35294117647058826,0.39285714285714285
sm11-17,sm11-17,0.26947629045431704,0.13233927637975132,0.8,0.2727272727272727,0.3793103448275862,0.44,0.4827586206896552,0.2313109186002591,0.11318136397638898,0.7419354838709677,0.23376623376623376,0.32142857142857145,0.375,0.41935483870967744,0.22619880972912698,0.11197478627932357,0.7419354838709677,0.22580645161290322,0.3170731707317073,0.36799140708915185,0.41379310344827586,0.5552446524119594,0.15460882968091755,1.0,0.55,0.3170731707317073,0.36799140708915185,0.41379310344827586
sm11-18,sm11-18,0.21910030770554212,0.09321173663156779,0.6666666666666666,0.21739130434782608,0.2903225806451613,0.3333333333333333,0.375,0.18866865979956013,0.07952604569355264,0.6666666666666666,0.18421052631578946,0.25,0.2857142857142857,0.32142857142857145,0.1916342817151202,0.08139873985702265,0.6666666666666666,0.1875,0.25,0.2903225806451613,0.3225806451612903,0.5727995023429345,0.17590471356016704,1.0,0.5555555555555556,0.25,0.2903225806451613,0.3225806451612903
sm11-19,sm11-19,0.26327509799926996,0.10428719069845385,0.6666666666666666,0.2727272727272727,0.3448275862068966,0.38461538461538464,0.4166666666666667,0.2257002963764223,0.0885712853746411,0.6666666666666666,0.22916666666666666,0.29411764705882354,0.3333333333333333,0.36363636363636365,0.22048844119241354,0.08875266980704814,0.6666666666666666,0.2222222222222222,0.2903225806451613,0.32558139534883723,0.36,0.575412484799408,0.17910293177836809,1.0,0.5555555555555556,0.2903225806451613,0.32558139534883723,0.36
sm11-20,sm11-20,0.2890139897165297,0.10362811696043857,0.75,0.28125,0.36363636363636365,0.41379310344827586,0.46153846153846156,0.24972639589427795,0.09269293048750464,0.75,0.24074074074074073,0.32,0.3611111111111111,0.41935483870967744,0.24431798528759585,0.09346857486411658,0.75,0.23529411764705882,0.3142857142857143,0.36,0.4146341463414634,0.5304498537363628,0.14625575177613606,1.0,0.5263157894736842,0.3142857142857143,0.36,0.4146341463414634
sm11-21,sm11-21,0.2743439972392245,0.08599554529905248,0.8,0.26666666666666666,0.3333333333333333,0.38235294117647056,0.41935483870967744,0.23852208623497492,0.08145643161904784,0.8,0.22727272727272727,0.29411764705882354,0.34615384615384615,0.38235294117647056,0.23574365880864692,0.0830347340086565,0.8,0.22448979591836735,0.2926829268292683,0.34375,0.38461538461538464,0.6253351616462061,0.1459566579037304,1.0,0.625,0.2926829268292683,0.34375,0.38461538461538464
sm11-22,sm11-22,0.27817367615238847,0.12273716494351984,0.8518518518518519,0.2727272727272727,0.3793103448275862,0.4358974358974359,0.48,0.24044261199008132,0.10741427053753465,0.8387096774193549,0.23404255319148937,0.32432432432432434,0.3673469387755102,0.4166666666666667,0.23500440378812745,0.10783917583567423,0.8387096774193549,0.22641509433962265,0.32,0.36363636363636365,0.41379310344827586,0.4314666426313583,0.16233156882892055,1.0,0.4117647058823529,0.32,0.36363636363636365,0.41379310344827586
sm11-23,sm11-23,0.2327032765449397,0.09755831765580307,0.75,0.22580645161290322,0.3076923076923077,0.35714285714285715,0.4090909090909091,0.20138588206214217,0.08942163576372641,0.75,0.19047619047619047,0.2653061224489796,0.32142857142857145,0.36,0.19721773329171596,0.0901972480363584,0.75,0.18604651162790697,0.25925925925925924,0.32142857142857145,0.36,0.5418490701978028,0.17297289835506136,1.0,0.5,0.25925925925925924,0.32142857142857145,0.36
sm11-24,sm11-24,0.31251993630618063,0.12601985980250757,0.8235294117647058,0.3103448275862069,0.41379310344827586,0.475,0.519703703703704,0.2711494148814915,0.1028127850221874,0.75,0.2727272727272727,0.3548387096774194,0.4,0.4418604651162791,0.26540545874277166,0.10205957943285829,0.7333333333333333,0.2638888888888889,0.35,0.39550217224635836,0.43333333333333335,0.5978987500426604,0.18154075155105331,1.0,0.5882352941176471,0.35,0.39550217224635836,0.43333333333333335
sm11-25,sm11-25,0.2688865455017611,0.09386475875617598,0.75,0.2647058823529412,0.3333333333333333,0.3817927170868352,0.41935483870967744,0.23229104085080723,0.08286622687851178,0.8181818181818182,0.22580645161290322,0.2916666666666667,0.3333333333333333,0.3793103448275862,0.2296148071259344,0.08249556782624108,0.8181818181818182,0.2222222222222222,0.2894736842105263,0.3333333333333333,0.3783783783783784,0.6619972931041869,0.16367708260441646,1.0,0.6666666666666666,0.2894736842105263,0.3333333333333333,0.3783783783783784
sm11-26,sm11-26,0.25638341475416415,0.11786438511889205,0.75,0.2702702702702703,0.3448275862068966,0.391304347826087,0.4375,0.22290849338528632,0.09648775403434988,0.6585365853658537,0.23529411764705882,0.29411764705882354,0.32432432432432434,0.3611111111111111,0.21733468511890006,0.09582479520287969,0.6666666666666666,0.22727272727272727,0.2903225806451613,0.3225806451612903,0.35714285714285715,0.5682208338255549,0.17078230234764216,1.0,0.5625,0.2903225806451613,0.3225806451612903,0.35714285714285715
sm11-27,sm11-27,0.2984516717075158,0.13946554972988887,0.868421052631579,0.3023255813953488,0.4222222222222222,0.47058823529411764,0.5142857142857142,0.25447043182688345,0.11699628733717139,0.8260869565217391,0.25757575757575757,0.3548387096774194,0.3953488372093023,0.42857142857142855,0.2486079203008708,0.11498205086375357,0.7959183673469388,0.25,0.3488372093023256,0.3870967741935484,0.42857142857142855,0.5621408904505426,0.15759855366379827,1.0,0.5625,0.3488372093023256,0.3870967741935484,0.42857142857142855
sm11-28,sm11-28,0.24919497652382117,0.12734659066817522,0.8,0.25,0.34906976744186025,0.40694444444444483,0.45454545454545453,0.21230617725753997,0.10930443346232745,0.7727272727272727,0.21428571428571427,0.2926829268292683,0.3448275862068966,0.3902439024390244,0.2074419503009682,0.10884789139782386,0.7727272727272727,0.20588235294117646,0.2857142857142857,0.3333333333333333,0.3888888888888889,0.5135910499786711,0.19785057012631588,1.0,0.5,0.2857142857142857,0.3333333333333333,0.3888888888888889
sm11-29,sm11-29,0.32139393691984336,0.0954606626551939,0.8148148148148148,0.32142857142857145,0.3888888888888889,0.44,0.4827586206896552,0.27658630415165564,0.08474224886285271,0.7741935483870968,0.2727272727272727,0.3333333333333333,0.38235294117647056,0.41935483870967744,0.2739131113079455,0.08781871171613533,0.7741935483870968,0.26666666666666666,0.3404255319148936,0.38461538461538464,0.4278571428571435,0.6729446550901753,0.14696831733628707,1.0,0.6666666666666666,0.3404255319148936,0.38461538461538464,0.4278571428571435
sm11-30,sm11-30,0.2961044493628319,0.13731387775990272,0.75,0.29411764705882354,0.41379310344827586,0.46875,0.5260526315789475,0.25322133000002817,0.11401507579552074,0.6818181818181818,0.25,0.35,0.3925770308123252,0.44,0.24774129806085346,0.11249060825794176,0.6818181818181818,0.24561403508771928,0.34146341463414637,0.3870967741935484,0.43717948717948746,0.5400281731858493,0.16102989373983062,1.0,0.5172413793103449,0.34146341463414637,0.3870967741935484,0.43717948717948746
sm11-31,sm11-31,0.2837131028153795,0.11564187840058614,0.7272727272727273,0.28125,0.38235294117647056,0.4375,0.48,0.24555333953216343,0.0991546902470646,0.7272727272727273,0.2413793103448276,0.3333333333333333,0.375,0.41146304675716466,0.2403429497132372,0.09896755680319144,0.7272727272727273,0.23529411764705882,0.3235294117647059,0.3684210526315789,0.4090909090909091,0.5756133706688964,0.14874284352555636,1.0,0.5714285714285714,0.3235294117647059,0.3684210526315789,0.4090909090909091
sm11-32,sm11-32,0.34504989693379295,0.11626393684124854,1.0,0.34285714285714286,0.4444444444444444,0.5,0.5357142857142857,0.3013555442516242,0.09756852298942584,1.0,0.29545454545454547,0.3793103448275862,0.41905476369092304,0.46153846153846156,0.2958009582027672,0.09722934968675594,1.0,0.2903225806451613,0.37209302325581395,0.4166666666666667,0.45454545454545453,0.5845165494170239,0.143676598806464,1.0,0.5769230769230769,0.37209302325581395,0.4166666666666667,0.45454545454545453
sm11-33,sm11-33,0.22382941104105555,0.09516869424826335,0.55,0.23529411764705882,0.2962962962962963,0.3333333333333333,0.36363636363636365,0.19275116866293635,0.0815313445811961,0.5,0.2,0.25,0.2857142857142857,0.3170731707317073,0.18867464543135803,0.08154118487489552,0.5,0.1951219512195122,0.25,0.28205128205128205,0.3125,0.5317707582780365,0.1794945779450438,1.0,0.5238095238095238,0.25,0.28205128205128205,0.3125
sm11-34,sm11-34,0.2596874573390608,0.1105008926980097,0.8333333333333334,0.2564102564102564,0.3333333333333333,0.4,0.45,0.22357202099112966,0.09941689912819154,0.7941176470588235,0.21428571428571427,0.28888888888888886,0.35294117647058826,0.4,0.2190608797259327,0.09971863859705811,0.7714285714285715,0.20930232558139536,0.2857142857142857,0.35,0.4,0.3969198876842334,0.17105584127359813,1.0,0.36,0.2857142857142857,0.35,0.4
sm11-35,sm11-35,0.2547908467467213,0.14877624314580784,0.7631578947368421,0.2571428571428571,0.4,0.4444444444444444,0.4864864864864865,0.2180291928515069,0.12646654695656437,0.6956521739130435,0.21875,0.3275862068965517,0.3728813559322034,0.41379310344827586,0.21236229069506107,0.12286358386291035,0.6818181818181818,0.21428571428571427,0.32,0.36,0.40350877192982454,0.48932249621752405,0.1600742207119168,1.0,0.4782608695652174,0.32,0.36,0.40350877192982454
sm6-1,sm6-1,0.26024370760189275,0.09449750115818936,0.7222222222222222,0.2608695652173913,0.3333333333333333,0.375,0.41379310344827586,0.2267230770435417,0.08112316308894017,0.7142857142857143,0.22448979591836735,0.2857142857142857,0.3235294117647059,0.36,0.2244964897875095,0.08151111864057073,0.7142857142857143,0.21951219512195122,0.2857142857142857,0.3235294117647059,0.36,0.5702600858828266,0.13277860003783212,1.0,0.5625,0.2857142857142857,0.3235294117647059,0.36
sm6-3,sm6-3,0.31395415008834077,0.13244403679542377,0.8260869565217391,0.3103448275862069,0.4375,0.48445747800586547,0.52,0.2712342008357477,0.11171630620859525,0.8076923076923077,0.2727272727272727,0.36585365853658536,0.4090909090909091,0.4482758620689655,0.26663745056816146,0.1099035561041832,0.8076923076923077,0.2682926829268293,0.3594999999999999,0.4,0.4418604651162791,0.656775335499111,0.14857291743733758,1.0,0.6666666666666666,0.3594999999999999,0.4,0.4418604651162791
sm6-4,sm6-4,0.2925191925075777,0.15658016809523248,0.8148148148148148,0.29411764705882354,0.4318181818181818,0.5,0.5454545454545454,0.2506412903544285,0.13018073423516544,0.7586206896551724,0.25,0.36363636363636365,0.4146341463414634,0.46153846153846156,0.2444743083608668,0.1264094616397204,0.7586206896551724,0.25,0.35384615384615387,0.4032258064516129,0.4473684210526316,0.630694305767486,0.1710281600473271,1.0,0.6363636363636364,0.35384615384615387,0.4032258064516129,0.4473684210526316
sm6-5,sm6-5,0.31347258530190936,0.1230740235326101,0.7878787878787878,0.3157894736842105,0.42424242424242425,0.4722222222222222,0.5121951219512195,0.27070905650570526,0.10260811927271114,0.6818181818181818,0.2727272727272727,0.35714285714285715,0.4,0.4318181818181818,0.2647288335587985,0.10118299728152298,0.6818181818181818,0.2647058823529412,0.35294117647058826,0.39285714285714285,0.42857142857142855,0.6209133550149271,0.13375943364407566,1.0,0.6190476190476191,0.35294117647058826,0.39285714285714285,0.42857142857142855
sm6-6,sm6-6,0.3288221525369814,0.14622367407139247,0.875,0.3333333333333333,0.44680851063829785,0.5,0.5517241379310345,0.28141146515714416,0.12045181381566811,0.7804878048780488,0.2857142857142857,0.37777777777777777,0.4222222222222222,0.4642857142857143,0.2754643753307871,0.11858179834216843,0.7619047619047619,0.28125,0.3673469387755102,0.41379310344827586,0.46153846153846156,0.6557486862545213,0.16588838782229284,1.0,0.6521739130434783,0.3673469387755102,0.41379310344827586,0.46153846153846156
sm6-7,sm6-7,0.2927030711195211,0.15586426459195526,0.8148148148148148,0.2903225806451613,0.43243243243243246,0.5,0.5526315789473685,0.2521381134948729,0.13090471376890564,0.7692307692307693,0.25,0.36363636363636365,0.42857142857142855,0.47619047619047616,0.2471201681993819,0.1267479021762635,0.8076923076923077,0.2459016393442623,0.358974358974359,0.41509433962264153,0.45714285714285713,0.6186165496085149,0.16971947458935563,1.0,0.625,0.358974358974359,0.41509433962264153,0.45714285714285713
sm6-8,sm6-8,0.377485156508688,0.14722259924840517,0.8214285714285714,0.37777777777777777,0.5107328605200945,0.5625,0.6122448979591837,0.32528337324824486,0.12351890285959376,0.7727272727272727,0.325,0.42857142857142855,0.4772727272727273,0.5172413793103449,0.32177083758271974,0.12147422946579521,0.7727272727272727,0.3225806451612903,0.4230769230769231,0.47058823529411764,0.5151515151515151,0.6635515595419623,0.16069220262175232,1.0,0.6666666666666666,0.4230769230769231,0.47058823529411764,0.5151515151515151
sm6-9,sm6-9,0.3218384588516717,0.1641697259815238,0.84375,0.3333333333333333,0.46511627906976744,0.5294117647058824,0.5675675675675675,0.2760409776391129,0.13606177319917045,0.7647058823529411,0.2857142857142857,0.39285714285714285,0.4444444444444444,0.48214285714285715,0.2692101354472861,0.13229497883384603,0.7647058823529411,0.28,0.38095238095238093,0.4321867321867324,0.47368421052631576,0.6718137140615265,0.1680950302957479,1.0,0.68,0.38095238095238093,0.4321867321867324,0.47368421052631576
sm6-10,sm6-10,0.3147258801139171,0.1472385748744192,0.8611111111111112,0.3076923076923077,0.4465045592705167,0.515391705069125,0.5625,0.2779724090488798,0.1205688669876195,0.8372093023255814,0.2727272727272727,0.38095238095238093,0.43875709989976636,0.48,0.27185011312474033,0.1171440315039621,0.8181818181818182,0.2692307692307692,0.37142857142857144,0.4230769230769231,0.4666666666666667,0.6488466552954083,0.1494611375280357,1.0,0.6470588235294118,0.37142857142857144,0.4230769230769231,0.4666666666666667
sm6-11,sm6-11,0.2941813469233676,0.14700478595080996,1.0,0.3023255813953488,0.4166666666666667,0.48,0.5227272727272727,0.25164284815454613,0.12225753628673214,1.0,0.25806451612903225,0.3531862745098037,0.4,0.43461853978671056,0.24580318398299128,0.11969021123663526,1.0,0.25,0.3448275862068966,0.39285714285714285,0.42857142857142855,0.6624598155463995,0.17871855949956764,1.0,0.6842105263157895,0.3448275862068966,0.39285714285714285,0.42857142857142855
sm6-12,sm6-12,0.30160057481765257,0.16687051430961228,0.8125,0.3103448275862069,0.4482758620689655,0.5128205128205128,0.5588235294117647,0.25903048929291306,0.1388358709797975,0.7586206896551724,0.2702702702702703,0.3793103448275862,0.42857142857142855,0.47058823529411764,0.25309622339980975,0.13582047407445805,0.7586206896551724,0.2647058823529412,0.3684210526315789,0.4186046511627907,0.46153846153846156,0.6541318032797185,0.16704537343638537,1.0,0.6666666666666666,0.3684210526315789,0.4186046511627907,0.46153846153846156
sm6-13,sm6-13,0.3107679717111935,0.1404183717361923,0.84,0.3235294117647059,0.42424242424242425,0.47619047619047616,0.5172413793103449,0.26850859068158933,0.11660436029058971,0.7931034482758621,0.28125,0.36,0.4,0.4375,0.26274618150626844,0.11489023356259623,0.7931034482758621,0.2727272727272727,0.35555555555555557,0.39473684210526316,0.42857142857142855,0.6750359484229568,0.1709298716278614,1.0,0.6875,0.35555555555555557,0.39473684210526316,0.42857142857142855
sm6-14,sm6-14,0.29831494094093985,0.15609962647623596,0.85,0.29411764705882354,0.4411764705882353,0.5,0.5454545454545454,0.2577920224476071,0.13039949890885125,0.8181818181818182,0.2619047619047619,0.375,0.4222222222222222,0.45454545454545453,0.2516005170989743,0.12657019475431325,0.8181818181818182,0.2558139534883721,0.3611111111111111,0.4090909090909091,0.4482758620689655,0.6329693567292629,0.17849456548814693,1.0,0.6363636363636364,0.3611111111111111,0.4090909090909091,0.4482758620689655
sm6-15,sm6-15,0.2941089446367132,0.14879925180644632,0.8,0.29545454545454547,0.4251063829787233,0.4827586206896552,0.5294117647058824,0.2502590685586963,0.12247802323460145,0.76,0.2549019607843137,0.3548387096774194,0.4,0.44,0.25013653680266923,0.11671494979809881,0.76,0.25,0.3492063492063492,0.3939393939393939,0.42857142857142855,0.6251205245293674,0.17816295661209097,1.0,0.6296296296296297,0.3492063492063492,0.3939393939393939,0.42857142857142855
sm6-16,sm6-16,0.2801866643830687,0.11784319037494398,0.8275862068965517,0.2903225806451613,0.3793103448275862,0.4166666666666667,0.45454545454545453,0.2398313963615825,0.09832035254069896,0.8181818181818182,0.24561403508771928,0.32,0.35714285714285715,0.3902439024390244,0.23455101217288524,0.09703630684532918,0.8235294117647058,0.23809523809523808,0.3125,0.35294117647058826,0.3870967741935484,0.5411577506047718,0.1642958625391477,1.0,0.5294117647058824,0.3125,0.35294117647058826,0.3870967741935484
sm6-17,sm6-17,0.29407361415871,0.149612158550695,0.8809523809523809,0.29411764705882354,0.43333333333333335,0.4857142857142857,0.525,0.25280488653500743,0.12607193513600773,0.8076923076923077,0.25,0.3617021276595745,0.40625,0.4497959183673471,0.24806441079476757,0.12243881593823015,0.8076923076923077,0.25,0.3543010752688171,0.4,0.44,0.5856655849563432,0.18131596060442318,1.0,0.5833333333333334,0.3543010752688171,0.4,0.44
sm6-18,sm6-18,0.361105573193346,0.14755619078028512,0.8529411764705882,0.36666666666666664,0.4838709677419355,0.5454545454545454,0.5909090909090909,0.3168540358139046,0.12343684656344767,0.7727272727272727,0.3225806451612903,0.41935483870967744,0.47058823529411764,0.511016548463357,0.3155136884589075,0.120840660994657,0.7555555555555555,0.32142857142857145,0.4154245754245754,0.46478405315614646,0.5,0.7291514930089977,0.1611408915084053,1.0,0.75,0.4154245754245754,0.46478405315614646,0.5
sm6-19me,sm6-19me,0.3080861478440716,0.1082716162174787,0.7916666666666666,0.3181818181818182,0.4,0.4375,0.4666666666666667,0.2711689896995331,0.09216368939583704,0.75,0.27906976744186046,0.34210526315789475,0.3793103448275862,0.4117647058823529,0.26826275100055264,0.09167887793687139,0.75,0.2727272727272727,0.3333333333333333,0.37777777777777777,0.4117647058823529,0.5806021007971858,0.14533708169085507,1.0,0.5833333333333334,0.3333333333333333,0.37777777777777777,0.4117647058823529
sm6-20,sm6-20,0.31746807691341483,0.13539330468490976,0.875,0.3333333333333333,0.42857142857142855,0.4782608695652174,0.5185185185185185,0.2827448440711427,0.11210364308954482,0.7857142857142857,0.29411764705882354,0.3695652173913043,0.4117647058823529,0.4482758620689655,0.27785635611553544,0.11106223867953821,0.7857142857142857,0.2857142857142857,0.3611111111111111,0.40476190476190477,0.4444444444444444,0.5808940346872896,0.14598040324960007,1.0,0.5833333333333334,0.3611111111111111,0.40476190476190477,0.4444444444444444
